OA11CD,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
E00016291,53.84615384615385,0.27472527472527475,0.27472527472527475,0.27472527472527475,8.791208791208792,0.5494505494505495,0.5494505494505495,21.703296703296704,13.736263736263735
E00016264,63.54515050167224,1.0033444816053512,1.0033444816053512,0.0,17.725752508361204,0.0,0.0,10.033444816053512,6.688963210702341
E00016269,62.10826210826211,0.2849002849002849,3.4188034188034186,0.5698005698005698,10.826210826210826,0.0,0.5698005698005698,15.384615384615385,6.837606837606837
E00016270,57.666666666666664,2.6666666666666665,2.0,0.0,10.333333333333334,0.0,0.6666666666666666,17.0,9.666666666666666
E00016272,58.47457627118644,0.2824858757062147,5.649717514124294,0.5649717514124294,10.451977401129943,0.0,2.2598870056497176,14.40677966101695,7.909604519774011
E00016273,62.530413625304135,0.0,2.18978102189781,0.0,11.19221411192214,2.18978102189781,0.0,12.895377128953772,9.002433090024331
E00016930,63.084922010398614,0.8665511265164645,7.972270363951473,0.0,3.292894280762565,0.5199306759098787,0.3466204506065858,17.504332755632582,6.412478336221837
E00016946,54.5679012345679,0.7407407407407407,3.7037037037037037,0.49382716049382713,8.395061728395062,0.24691358024691357,0.0,23.209876543209877,8.641975308641975
E00016952,52.32974910394265,0.0,3.942652329749104,0.0,8.243727598566307,0.35842293906810035,0.0,24.731182795698924,10.394265232974911
E00016964,59.05797101449275,0.0,1.4492753623188406,0.0,2.898550724637681,0.0,0.0,26.81159420289855,9.782608695652174
E00016929,57.50915750915751,0.0,1.098901098901099,0.0,8.424908424908425,0.0,0.0,23.076923076923077,9.89010989010989
E00016931,50.175438596491226,0.0,3.508771929824561,0.0,11.929824561403509,0.0,0.3508771929824561,23.859649122807017,10.175438596491228
E00016932,55.05226480836237,0.0,5.2264808362369335,0.0,3.832752613240418,0.0,0.34843205574912894,24.738675958188153,10.801393728222996
E00016954,54.044117647058826,1.1029411764705883,2.573529411764706,0.0,2.2058823529411766,0.0,0.0,29.044117647058822,11.029411764705882
E00016961,56.610169491525426,0.0,3.389830508474576,0.0,2.0338983050847457,0.0,0.0,29.83050847457627,8.135593220338983
