OA11CD,Main language is English,Main language is not English: Can speak English very well,Main language is not English: Can speak English well,Main language is not English: Cannot speak English well,Main language is not English: Cannot speak English
E00016125,84.34504792332268,7.0287539936102235,5.7507987220447285,2.8753993610223643,0.0
E00016114,87.73946360153256,5.363984674329502,4.21455938697318,2.2988505747126435,0.3831417624521073
E00016128,89.05775075987842,6.382978723404255,3.6474164133738602,0.9118541033434651,0.0
E00016130,90.9090909090909,3.134796238244514,4.702194357366771,1.2539184952978057,0.0
E00016133,89.29663608562691,5.504587155963303,3.9755351681957185,1.2232415902140672,0.0
E00016135,83.28075709779179,7.886435331230284,4.100946372239748,3.7854889589905363,0.9463722397476341
E00016948,83.58585858585859,6.313131313131313,6.313131313131313,3.0303030303030303,0.7575757575757576
E00016949,79.93920972644376,8.206686930091186,9.118541033434651,2.43161094224924,0.303951367781155
E00016951,79.81651376146789,8.868501529051988,8.256880733944953,3.058103975535168,0.0
E00016955,84.98402555910543,6.7092651757188495,5.7507987220447285,2.236421725239617,0.3194888178913738
E00016956,91.17647058823529,2.573529411764706,3.3088235294117645,1.838235294117647,1.1029411764705883
E00016950,79.53020134228188,7.718120805369128,7.718120805369128,5.033557046979865,0.0
E00016967,78.59531772575251,7.357859531772576,10.033444816053512,3.678929765886288,0.33444816053511706
E00016968,83.33333333333333,5.434782608695652,7.246376811594203,3.6231884057971016,0.36231884057971014
E00016969,82.4,8.0,6.4,2.4,0.8
E00016971,89.92805755395683,3.597122302158273,5.0359712230215825,1.079136690647482,0.3597122302158273
E00016928,86.86868686868686,6.818181818181818,3.787878787878788,2.272727272727273,0.25252525252525254
E00016947,94.98327759197325,2.6755852842809364,2.0066889632107023,0.33444816053511706,0.0
E00016958,82.38805970149254,6.268656716417911,6.865671641791045,4.17910447761194,0.29850746268656714
E00016963,83.44155844155844,5.51948051948052,8.766233766233766,1.948051948051948,0.3246753246753247
E00016937,90.28132992327366,4.3478260869565215,3.580562659846547,1.7902813299232736,0.0
E00016959,86.10169491525424,5.423728813559322,5.423728813559322,2.711864406779661,0.3389830508474576
E00016962,83.49753694581281,5.911330049261084,5.41871921182266,4.433497536945813,0.7389162561576355
E00016965,77.40863787375416,8.637873754152825,8.970099667774086,3.9867109634551494,0.9966777408637874
E00016970,87.92134831460675,3.932584269662921,7.303370786516854,0.8426966292134831,0.0
E00016934,80.28169014084507,8.450704225352112,5.070422535211268,5.352112676056338,0.8450704225352113
E00016935,86.83544303797468,6.075949367088608,4.810126582278481,2.278481012658228,0.0
E00016936,86.58892128279884,6.705539358600583,4.373177842565598,2.0408163265306123,0.2915451895043732
E00016938,81.90789473684211,5.592105263157895,7.894736842105263,3.6184210526315788,0.9868421052631579
