OA11CD,Total,English,Welsh/Cymraeg (in England only),Other UK language: Total,Other UK language: Gaelic (Irish),Other UK language: Gaelic (Scottish),Other UK language: Manx Gaelic,Other UK language: Gaelic (Not otherwise specified),Other UK language: Cornish,Other UK language: Scots,Other UK language: Gypsy/Traveller languages,French,Portuguese,Spanish,Other European Language (EU): Total,Other European Language (EU): Italian,Other European Language (EU): German,Other European Language (EU): Polish,Other European Language (EU): Slovak,Other European Language (EU): Czech,Other European Language (EU): Romanian,Other European Language (EU): Lithuanian,Other European Language (EU): Latvian,Other European Language (EU): Hungarian,Other European Language (EU): Bulgarian,Other European Language (EU): Greek,Other European Language (EU): Dutch,Other European Language (EU): Swedish,Other European Language (EU): Danish,Other European Language (EU): Finnish,Other European Language (EU): Estonian,Other European Language (EU): Slovenian,Other European Language (EU): Maltese,Other European Language (EU): Any other European Language (EU),Other European Language (non EU): Total,Other European Language (non EU): Albanian,Other European Language (non EU): Serbian/Croatian/Bosnian,Other European Language (non EU): Ukrainian,Other European Language (non EU): Any other Eastern European Language (non EU),Other European Language (non EU): Northern European Language (non EU),Other European Language (non-national): Total,Other European Language (non-national): Romani language (any),Other European Language (non-national): Yiddish,Russian,Turkish,Arabic,West/Central Asian Language: Total,West/Central Asian Language: Hebrew,West/Central Asian Language: Kurdish,West/Central Asian Language: Persian/Farsi,West/Central Asian Language: Pashto,West/Central Asian Language: West/Central Asian Language (all other),South Asian Language: Total,South Asian Language: Urdu,South Asian Language: Hindi,South Asian Language: Panjabi,South Asian Language: Pakistani Pahari (with Mirpuri and Potwari),South Asian Language: Bengali (with Sylheti and Chatgaya),South Asian Language: Gujarati,South Asian Language: Marathi,South Asian Language: Telugu,South Asian Language: Tamil,South Asian Language: Malayalam,South Asian Language: Sinhala,South Asian Language: Nepalese,South Asian Language: South Asian Language (all other),East Asian Language: Total,East Asian Language: Mandarin Chinese,East Asian Language: Cantonese Chinese,East Asian Language: All other Chinese,East Asian Language: Japanese,East Asian Language: Korean,East Asian Language: Vietnamese,East Asian Language: Thai,East Asian Language: Malay,East Asian Language: Tagalog/Filipino,East Asian Language: East Asian Language (all other),Oceanic/Australian language (any),North/South American language (any),Caribbean Creole: Total,Caribbean Creole: Caribbean Creole (English-based),Caribbean Creole: Caribbean Creole (all other),African Language: Total,African Language: Amharic,African Language: Tigrinya,African Language: Somali,African Language: Krio,African Language: Akan,African Language: Yoruba,African Language: Igbo,African Language: Swahili/Kiswahili,African Language: Luganda,African Language: Lingala,African Language: Shona,African Language: Afrikaans,African Language: Any other Nigerian language,African Language: West African language (all other),African Language: African language (all other),Other Languages: Total,Other Languages: All other languages,Sign Language: Total,Sign Language: British sign language,Sign Language: Sign Language (all other),Sign Language: Any Sign Communication System
E00016827,327,281,0,0,0,0,0,0,0,0,0,5,6,4,11,2,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,3,0,2,0,7,0,1,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016834,301,268,0,0,0,0,0,0,0,0,0,2,2,1,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0
E00016842,248,213,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,12,6,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
E00016856,324,240,0,0,0,0,0,0,0,0,0,13,1,2,43,4,2,13,3,1,0,4,0,3,10,0,1,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,2,5,4,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016876,181,160,0,0,0,0,0,0,0,0,0,1,0,1,11,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016877,189,172,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0
E00016115,289,248,0,0,0,0,0,0,0,0,0,5,2,0,6,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,4,0,0,0,0,4,13,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
E00016136,304,258,0,0,0,0,0,0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
E00016137,375,329,0,0,0,0,0,0,0,0,0,3,2,2,11,0,0,1,0,1,0,7,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,4,0,0,4,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E00016138,309,269,0,0,0,0,0,0,0,0,0,3,1,4,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016139,316,275,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,3,1,0,1,0,0,0,7,0,0,0,0,5,0,0,0,2,0,0,0,0,6,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
E00016116,299,256,0,0,0,0,0,0,0,0,0,11,1,4,6,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,2,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016129,278,224,0,0,0,0,0,0,0,0,0,2,1,2,18,2,0,5,0,0,3,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,3,0,4,6,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
E00016142,318,270,0,0,0,0,0,0,0,0,0,11,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,1,3,0,1,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,6,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016144,232,207,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,4,3,0,1,2,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016145,306,268,0,0,0,0,0,0,0,0,0,5,6,0,7,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016150,301,270,0,0,0,0,0,0,0,0,0,9,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
E00016117,289,252,0,0,0,0,0,0,0,0,0,6,2,2,13,0,0,7,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016132,255,224,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,5,0,0,0,0
E00016143,283,266,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016147,310,261,0,0,0,0,0,0,0,0,0,10,1,2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,0,1,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
E00016153,253,232,0,0,0,0,0,0,0,0,0,1,3,1,5,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016141,269,223,0,1,1,0,0,0,0,0,0,2,1,0,9,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,17,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
E00016146,248,222,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
E00016148,290,255,0,0,0,0,0,0,0,0,0,1,2,2,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0
E00016149,256,200,0,0,0,0,0,0,0,0,0,15,2,1,9,3,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0
E00016151,260,226,0,0,0,0,0,0,0,0,0,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
E00016152,227,186,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,2,0,0,0,4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,0,3,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0
E00016843,233,198,0,0,0,0,0,0,0,0,0,4,2,1,13,3,0,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
E00016863,363,318,0,0,0,0,0,0,0,0,0,5,7,0,15,0,0,8,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,2,0,0,4,1,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
E00016868,233,207,1,0,0,0,0,0,0,0,0,1,2,2,7,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016870,306,264,0,0,0,0,0,0,0,0,0,1,0,0,26,1,1,14,2,1,2,0,0,0,3,0,0,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016871,250,236,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016848,245,233,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016859,359,282,0,0,0,0,0,0,0,0,0,6,6,6,46,0,1,25,0,0,2,2,4,3,5,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016861,451,321,0,1,0,0,0,0,0,1,0,6,3,0,63,0,2,41,0,1,0,2,0,3,12,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,3,6,0,2,0,0,0,0,2,12,0,0,0,0,4,2,0,0,3,0,0,3,0,25,2,0,5,10,0,1,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
E00016862,313,220,0,0,0,0,0,0,0,0,0,7,2,3,61,5,0,42,2,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016866,343,235,0,0,0,0,0,0,0,0,0,3,2,4,73,6,5,49,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,1,0,0,14,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
E00016829,246,214,0,0,0,0,0,0,0,0,0,3,1,2,8,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0
E00016851,295,265,0,0,0,0,0,0,0,0,0,5,0,2,9,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,2,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
E00016860,332,267,0,0,0,0,0,0,0,0,0,5,1,4,30,2,2,12,0,0,9,0,0,4,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,4,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,2,2,0,0,0,0
E00016864,303,266,0,0,0,0,0,0,0,0,0,3,0,1,6,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,12,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
E00016867,242,215,0,0,0,0,0,0,0,0,0,1,5,1,13,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016869,211,193,0,0,0,0,0,0,0,0,0,4,0,1,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
E00016835,315,280,0,0,0,0,0,0,0,0,0,3,2,9,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016837,252,210,0,0,0,0,0,0,0,0,0,3,3,5,16,4,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016846,290,262,0,0,0,0,0,0,0,0,0,2,1,1,13,1,0,4,1,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
E00016849,222,136,0,0,0,0,0,0,0,0,0,1,5,0,59,0,1,45,0,0,0,1,0,0,10,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016865,368,322,0,0,0,0,0,0,0,0,0,4,0,1,26,0,0,18,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016825,259,215,0,0,0,0,0,0,0,0,0,3,7,0,12,2,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,5,5,0,0,0,0
E00016836,301,278,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,13,0,0,0,0,0,4,0,0,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
E00016841,317,277,0,0,0,0,0,0,0,0,0,0,3,2,9,1,0,4,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,3,8,0,0,2,6,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0
E00016844,255,239,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016853,202,179,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016350,344,317,0,0,0,0,0,0,0,0,0,1,1,0,10,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
E00016369,310,273,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,1,0,0,0,4,0,0,0,0,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016370,317,281,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,7,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
E00016371,255,208,0,0,0,0,0,0,0,0,0,1,3,2,9,0,2,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,8,0,6,0,2,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
E00016374,265,236,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0
