OA11CD,English,Welsh/Cymraeg (in England only),Other UK language: Total,Other UK language: Gaelic (Irish),Other UK language: Gaelic (Scottish),Other UK language: Manx Gaelic,Other UK language: Gaelic (Not otherwise specified),Other UK language: Cornish,Other UK language: Scots,Other UK language: Gypsy/Traveller languages,French,Portuguese,Spanish,Other European Language (EU): Total,Other European Language (EU): Italian,Other European Language (EU): German,Other European Language (EU): Polish,Other European Language (EU): Slovak,Other European Language (EU): Czech,Other European Language (EU): Romanian,Other European Language (EU): Lithuanian,Other European Language (EU): Latvian,Other European Language (EU): Hungarian,Other European Language (EU): Bulgarian,Other European Language (EU): Greek,Other European Language (EU): Dutch,Other European Language (EU): Swedish,Other European Language (EU): Danish,Other European Language (EU): Finnish,Other European Language (EU): Estonian,Other European Language (EU): Slovenian,Other European Language (EU): Maltese,Other European Language (EU): Any other European Language (EU),Other European Language (non EU): Total,Other European Language (non EU): Albanian,Other European Language (non EU): Serbian/Croatian/Bosnian,Other European Language (non EU): Ukrainian,Other European Language (non EU): Any other Eastern European Language (non EU),Other European Language (non EU): Northern European Language (non EU),Other European Language (non-national): Total,Other European Language (non-national): Romani language (any),Other European Language (non-national): Yiddish,Russian,Turkish,Arabic,West/Central Asian Language: Total,West/Central Asian Language: Hebrew,West/Central Asian Language: Kurdish,West/Central Asian Language: Persian/Farsi,West/Central Asian Language: Pashto,West/Central Asian Language: West/Central Asian Language (all other),South Asian Language: Total,South Asian Language: Urdu,South Asian Language: Hindi,South Asian Language: Panjabi,South Asian Language: Pakistani Pahari (with Mirpuri and Potwari),South Asian Language: Bengali (with Sylheti and Chatgaya),South Asian Language: Gujarati,South Asian Language: Marathi,South Asian Language: Telugu,South Asian Language: Tamil,South Asian Language: Malayalam,South Asian Language: Sinhala,South Asian Language: Nepalese,South Asian Language: South Asian Language (all other),East Asian Language: Total,East Asian Language: Mandarin Chinese,East Asian Language: Cantonese Chinese,East Asian Language: All other Chinese,East Asian Language: Japanese,East Asian Language: Korean,East Asian Language: Vietnamese,East Asian Language: Thai,East Asian Language: Malay,East Asian Language: Tagalog/Filipino,East Asian Language: East Asian Language (all other),Oceanic/Australian language (any),North/South American language (any),Caribbean Creole: Total,Caribbean Creole: Caribbean Creole (English-based),Caribbean Creole: Caribbean Creole (all other),African Language: Total,African Language: Amharic,African Language: Tigrinya,African Language: Somali,African Language: Krio,African Language: Akan,African Language: Yoruba,African Language: Igbo,African Language: Swahili/Kiswahili,African Language: Luganda,African Language: Lingala,African Language: Shona,African Language: Afrikaans,African Language: Any other Nigerian language,African Language: West African language (all other),African Language: African language (all other),Other Languages: Total,Other Languages: All other languages,Sign Language: Total,Sign Language: British sign language,Sign Language: Sign Language (all other),Sign Language: Any Sign Communication System
E00016935,86.83544303797468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7721518987341771,0.5063291139240507,0.0,2.5316455696202533,0.0,0.25316455696202533,0.759493670886076,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25316455696202533,0.0,0.0,0.0,0.25316455696202533,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278481012658228,1.0126582278481013,0.25316455696202533,0.25316455696202533,0.0,0.0,0.25316455696202533,0.0,0.0,3.7974683544303796,0.5063291139240507,0.0,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,2.7848101265822787,0.0,0.0,0.0,0.0,0.25316455696202533,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016936,86.58892128279884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915451895043732,0.2915451895043732,2.3323615160349855,0.2915451895043732,0.0,1.1661807580174928,0.0,0.0,0.0,0.0,0.0,0.5830903790087464,0.0,0.2915451895043732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661807580174928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.705539358600583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122448979591836,0.0,0.0,0.5830903790087464,0.0,1.1661807580174928,0.0,0.5830903790087464,0.0,0.0,0.0,0.5830903790087464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4577259475218658,0.0,0.0,0.0,0.0,0.2915451895043732,1.1661807580174928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016938,81.90789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894736842105265,0.32894736842105265,0.9868421052631579,4.276315789473684,0.32894736842105265,0.0,0.0,0.0,0.0,0.0,2.960526315789474,0.0,0.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.32894736842105265,0.0,0.0,0.0,0.0,0.32894736842105265,0.32894736842105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.0,2.6315789473684212,0.0,0.0,2.6315789473684212,0.0,0.0,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2368421052631575,0.0,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016939,84.82758620689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.6896551724137931,0.0,2.0689655172413794,0.0,0.6896551724137931,1.0344827586206897,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689655172413794,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344827,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,2.0689655172413794,0.0,1.0344827586206897,1.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016496,82.52032520325203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081300813008,0.4065040650406504,1.2195121951219512,6.504065040650406,0.4065040650406504,0.8130081300813008,0.4065040650406504,0.0,0.4065040650406504,0.0,2.845528455284553,1.2195121951219512,0.0,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,2.845528455284553,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.845528455284553,0.4065040650406504,2.032520325203252,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081300813008,0.0,0.0,0.0,0.0,0.0,0.8130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.4065040650406504,0.4065040650406504,0.4065040650406504,0.0,0.0
E00016517,91.62995594713657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810572687224669,0.0,0.0,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5242290748898677,3.0837004405286343,0.0,0.44052863436123346,0.0,0.0,0.0,0.0,0.0,0.44052863436123346,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44052863436123346,0.0,0.0,0.0,0.0,0.44052863436123346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.8810572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016518,91.14391143911439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1070110701107012,0.0,0.7380073800738007,1.845018450184502,0.0,0.0,0.7380073800738007,0.0,0.0,0.0,0.0,0.7380073800738007,0.0,0.36900369003690037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36900369003690037,1.845018450184502,0.7380073800738007,0.36900369003690037,0.0,0.0,0.0,0.36900369003690037,0.0,1.1070110701107012,0.36900369003690037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36900369003690037,0.0,0.0,0.0,0.0,0.0,0.36900369003690037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36900369003690037,0.36900369003690037,0.0,0.0,0.0,0.0
E00016523,84.54935622317596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4291845493562232,1.2875536480686696,0.0,1.7167381974248928,0.0,0.0,0.4291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2875536480686696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583690987124464,0.0,0.8583690987124464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4334763948497855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.296137339055794,0.0,2.1459227467811157,0.4291845493562232,0.0,2.575107296137339,0.0,0.0,0.0,2.1459227467811157,0.0,0.0,0.0,0.0,0.4291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.4291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016524,89.55696202531645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31645569620253167,4.430379746835443,0.0,0.31645569620253167,2.848101265822785,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31645569620253167,0.0,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,2.2151898734177213,1.2658227848101267,0.9493670886075949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.9493670886075949,0.0,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016525,85.24590163934427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0491803278688523,0.0,0.0,3.278688524590164,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.4098360655737705,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,3.278688524590164,0.819672131147541,0.4098360655737705,0.0,0.0,0.4098360655737705,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.819672131147541,0.4098360655737705,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016497,82.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9841269841269842,0.7936507936507936,0.7936507936507936,7.5396825396825395,1.5873015873015872,0.0,0.7936507936507936,0.7936507936507936,0.0,0.0,2.380952380952381,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,0.0,1.9841269841269842,1.9841269841269842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.3968253968253968,0.0,0.0,0.0,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.3968253968253968,0.0,0.7936507936507936,0.3968253968253968,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016527,77.37556561085972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167420814479638,0.45248868778280543,0.0,11.764705882352942,0.0,0.0,4.524886877828054,0.0,0.0,0.0,3.6199095022624435,0.45248868778280543,0.45248868778280543,2.7149321266968327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45248868778280543,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049773755656109,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.45248868778280543,0.0,1.3574660633484164,0.0,0.0,0.0,0.0,0.0,1.8099547511312217,0.0,2.262443438914027,0.0,0.0,0.0,0.0,0.0,0.0
E00016528,76.09756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951219512195122,1.4634146341463414,2.4390243902439024,10.731707317073171,0.975609756097561,0.4878048780487805,4.878048780487805,0.0,0.0,0.975609756097561,0.975609756097561,0.0,0.975609756097561,1.4634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634146341463414,0.0,0.0,0.0,0.0,0.975609756097561,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016531,86.79245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31446540880503143,0.9433962264150944,1.2578616352201257,5.9748427672955975,0.31446540880503143,0.31446540880503143,1.5723270440251573,0.31446540880503143,0.31446540880503143,0.0,1.5723270440251573,0.0,0.0,0.0,0.31446540880503143,1.2578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.31446540880503143,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,1.2578616352201257,0.0,0.0,0.6289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.6289308176100629,1.2578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016532,77.07317073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951219512195122,0.4878048780487805,1.4634146341463414,3.902439024390244,0.0,0.0,1.951219512195122,0.0,0.0,0.975609756097561,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,3.4146341463414633,3.4146341463414633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.902439024390244,0.0,0.975609756097561,0.975609756097561,0.0,0.0,0.0,0.0,0.0,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.902439024390244,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,1.4634146341463414,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,1.4634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016535,80.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5974025974025974,0.0,4.329004329004329,0.4329004329004329,0.0,3.0303030303030303,0.0,0.0,0.0,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,0.8658008658008658,0.4329004329004329,0.0,0.0,0.4329004329004329,0.0,0.0,3.896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.896103896103896,0.0,0.0,0.0,0.0,3.0303030303030303,0.8658008658008658,0.4329004329004329,0.0,0.4329004329004329,0.0,0.0,0.0,0.0,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,3.463203463203463,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016520,90.87301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,1.1904761904761905,0.7936507936507936,4.365079365079365,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,1.9841269841269842,0.0,0.0,1.9841269841269842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016522,93.5361216730038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604562737642585,0.38022813688212925,0.0,0.38022813688212925,0.0,0.0,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813688212925,0.7604562737642585,0.0,0.7604562737642585,0.0,0.0,0.7604562737642585,0.0,0.0,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2813688212927756,0.0,0.0,1.9011406844106464,0.0,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016526,86.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,1.0714285714285714,0.0,1.0714285714285714,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.142857142857143,0.0,0.7142857142857143,1.0714285714285714,0.35714285714285715,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.35714285714285715,0.7142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0
E00016529,89.80392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,0.7843137254901961,1.5686274509803921,1.1764705882352942,0.0,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,1.1764705882352942,0.39215686274509803,1.9607843137254901,0.0,1.9607843137254901,0.0,0.0,0.0,0.7843137254901961,0.0,0.0,0.7843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.0,0.0
E00016530,88.8135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3559322033898304,0.6779661016949152,0.0,2.3728813559322033,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.0,0.0,0.0,1.3559322033898304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3728813559322033,2.3728813559322033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779661016949152,0.3389830508474576,0.3389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,0.6779661016949152,0.0,0.0,0.0,0.3389830508474576,0.0,0.0,0.3389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779661016949152,0.0,0.0,0.0,0.0,0.0,0.6779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389830508474576,0.3389830508474576,0.0,0.0,0.0,0.0
E00016533,84.9673202614379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071895424836601,0.0,0.32679738562091504,1.6339869281045751,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32679738562091504,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,3.9215686274509802,0.0,0.0,0.0,0.0,0.32679738562091504,0.0,0.0,0.0,3.5947712418300655,0.0,0.0,0.0,0.0,0.32679738562091504,0.0,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.6339869281045751,0.0,0.32679738562091504,0.0,3.2679738562091503,0.0,0.32679738562091504,0.0,0.0,0.32679738562091504,0.32679738562091504,0.0,0.0,0.0,0.0
E00016534,86.5979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436426116838488,0.3436426116838488,0.0,6.8728522336769755,0.0,0.0,0.3436426116838488,0.0,0.0,0.0,4.810996563573883,0.0,0.0,1.7182130584192439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872852233676976,0.3436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,2.4054982817869415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4054982817869415,0.0,0.0,0.0,0.0,1.0309278350515463,0.0,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3745704467353952,0.0,0.0,0.0,0.0,0.6872852233676976,0.6872852233676976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016536,84.84848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101010101010102,3.367003367003367,0.0,0.0,1.6835016835016836,0.0,0.0,0.3367003367003367,1.3468013468013469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,1.3468013468013469,0.0,0.0,0.0,0.0,1.3468013468013469,6.0606060606060606,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,4.377104377104377,0.0,0.0,1.3468013468013469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6936026936026938,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,2.0202020202020203,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.3367003367003367,0.0
