OA11CD,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E00016961,4.861111111111111,6.944444444444445,6.25,11.11111111111111,4.166666666666667,4.166666666666667,8.333333333333334,8.333333333333334,9.027777777777779,9.722222222222221,5.555555555555555,9.722222222222221,3.4722222222222223,0.6944444444444444,2.7777777777777777,1.3888888888888888,2.0833333333333335,1.3888888888888888
E00016928,5.957446808510638,5.531914893617022,10.638297872340425,8.936170212765957,10.212765957446809,7.23404255319149,5.531914893617022,3.404255319148936,8.51063829787234,6.808510638297872,8.936170212765957,7.659574468085107,3.8297872340425534,2.127659574468085,0.851063829787234,2.127659574468085,0.851063829787234,0.851063829787234
E00016947,4.285714285714286,1.4285714285714286,7.142857142857143,7.142857142857143,7.142857142857143,2.857142857142857,2.857142857142857,7.142857142857143,10.0,7.142857142857143,7.142857142857143,12.857142857142858,10.0,4.285714285714286,5.714285714285714,1.4285714285714286,0.0,1.4285714285714286
E00016958,6.282722513089006,6.806282722513089,13.089005235602095,8.37696335078534,6.806282722513089,4.18848167539267,3.6649214659685865,4.712041884816754,10.99476439790576,7.329842931937173,10.99476439790576,4.18848167539267,3.141361256544503,4.18848167539267,3.141361256544503,0.5235602094240838,1.0471204188481675,0.5235602094240838
E00016963,6.832298136645963,3.7267080745341614,3.7267080745341614,8.074534161490684,9.316770186335404,3.1055900621118013,4.968944099378882,5.590062111801243,5.590062111801243,7.453416149068323,11.180124223602485,7.453416149068323,4.968944099378882,6.832298136645963,3.7267080745341614,3.1055900621118013,3.7267080745341614,0.6211180124223602
E00016933,6.825938566552901,6.484641638225256,11.945392491467576,5.1194539249146755,5.1194539249146755,3.0716723549488054,7.849829351535837,9.556313993174061,7.849829351535837,6.484641638225256,7.508532423208191,7.508532423208191,6.484641638225256,2.04778156996587,2.7303754266211606,1.7064846416382253,0.6825938566552902,1.023890784982935
E00016953,8.75,6.25,6.25,5.0,3.75,6.25,8.75,5.625,5.625,5.625,5.625,5.0,6.25,5.625,2.5,5.625,1.875,5.625
E00016957,8.928571428571429,5.357142857142857,12.5,6.5476190476190474,5.357142857142857,5.9523809523809526,4.761904761904762,8.333333333333334,8.928571428571429,8.928571428571429,6.5476190476190474,7.738095238095238,3.5714285714285716,0.5952380952380952,1.7857142857142858,1.1904761904761905,0.5952380952380952,2.380952380952381
E00016960,7.575757575757576,6.818181818181818,10.606060606060606,3.0303030303030303,2.272727272727273,3.0303030303030303,6.818181818181818,13.636363636363637,4.545454545454546,4.545454545454546,9.090909090909092,6.818181818181818,5.303030303030303,2.272727272727273,3.787878787878788,5.303030303030303,1.5151515151515151,3.0303030303030303
E00016966,4.395604395604396,4.395604395604396,9.89010989010989,5.4945054945054945,3.2967032967032965,6.593406593406593,7.6923076923076925,7.6923076923076925,7.6923076923076925,18.681318681318682,4.395604395604396,6.593406593406593,1.098901098901099,1.098901098901099,3.2967032967032965,1.098901098901099,3.2967032967032965,3.2967032967032965
E00016937,3.6,5.2,7.6,5.6,4.0,8.0,8.8,4.8,4.0,5.6,6.8,9.2,4.0,8.4,3.2,4.0,3.2,4.0
E00016959,5.521472392638037,5.521472392638037,7.361963190184049,7.975460122699387,4.9079754601226995,5.521472392638037,4.294478527607362,4.9079754601226995,4.9079754601226995,10.429447852760736,4.294478527607362,9.202453987730062,4.294478527607362,6.134969325153374,7.361963190184049,3.067484662576687,1.2269938650306749,3.067484662576687
E00016962,6.4393939393939394,9.469696969696969,10.606060606060606,6.818181818181818,3.409090909090909,3.409090909090909,9.469696969696969,8.333333333333334,5.681818181818182,10.606060606060606,5.681818181818182,5.303030303030303,4.166666666666667,1.893939393939394,2.272727272727273,1.5151515151515151,3.0303030303030303,1.893939393939394
E00016965,7.303370786516854,5.617977528089888,7.865168539325842,7.865168539325842,6.179775280898877,6.741573033707865,8.426966292134832,10.112359550561798,6.741573033707865,8.98876404494382,6.741573033707865,3.932584269662921,3.3707865168539324,5.056179775280899,1.6853932584269662,1.1235955056179776,1.1235955056179776,1.1235955056179776
E00016970,8.192090395480227,9.887005649717514,5.932203389830509,5.084745762711864,3.9548022598870056,10.169491525423728,11.864406779661017,8.474576271186441,8.192090395480227,8.757062146892656,4.237288135593221,3.9548022598870056,3.9548022598870056,3.9548022598870056,0.5649717514124294,1.1299435028248588,0.847457627118644,0.847457627118644
E00016934,4.739336492890995,5.213270142180095,10.42654028436019,3.7914691943127963,6.6350710900473935,7.5829383886255926,6.6350710900473935,5.213270142180095,7.109004739336493,6.6350710900473935,7.109004739336493,7.109004739336493,5.687203791469194,5.687203791469194,4.265402843601896,1.8957345971563981,3.7914691943127963,0.47393364928909953
E00016935,3.349282296650718,8.61244019138756,6.220095693779904,5.2631578947368425,6.220095693779904,3.349282296650718,6.220095693779904,7.177033492822966,11.483253588516746,7.177033492822966,4.784688995215311,6.220095693779904,5.741626794258373,6.220095693779904,4.784688995215311,2.8708133971291865,2.3923444976076556,1.9138755980861244
E00016936,5.056179775280899,7.303370786516854,7.303370786516854,7.865168539325842,4.49438202247191,3.932584269662921,3.3707865168539324,5.056179775280899,11.797752808988765,8.426966292134832,5.617977528089888,7.303370786516854,4.49438202247191,6.741573033707865,3.932584269662921,5.056179775280899,1.1235955056179776,1.1235955056179776
E00016938,4.794520547945205,4.109589041095891,10.273972602739725,8.219178082191782,6.164383561643835,3.4246575342465753,2.73972602739726,7.534246575342466,9.58904109589041,8.219178082191782,8.904109589041095,4.794520547945205,4.109589041095891,3.4246575342465753,5.47945205479452,4.109589041095891,3.4246575342465753,0.684931506849315
E00016939,5.882352941176471,8.556149732620321,6.4171122994652405,6.951871657754011,3.2085561497326203,4.81283422459893,5.347593582887701,6.4171122994652405,14.973262032085561,4.81283422459893,6.4171122994652405,4.81283422459893,5.882352941176471,4.81283422459893,3.7433155080213902,2.1390374331550803,2.1390374331550803,2.6737967914438503
E00016940,11.03448275862069,6.896551724137931,9.655172413793103,4.137931034482759,4.137931034482759,4.827586206896552,8.275862068965518,9.655172413793103,11.724137931034482,5.517241379310345,5.517241379310345,4.827586206896552,4.137931034482759,3.4482758620689653,1.3793103448275863,1.3793103448275863,2.7586206896551726,0.6896551724137931
E00016941,9.482758620689655,6.0344827586206895,4.741379310344827,7.758620689655173,4.310344827586207,6.4655172413793105,9.051724137931034,10.775862068965518,6.4655172413793105,3.4482758620689653,4.741379310344827,14.655172413793103,4.741379310344827,1.293103448275862,0.8620689655172413,3.0172413793103448,0.8620689655172413,1.293103448275862
E00016942,8.928571428571429,4.761904761904762,2.9761904761904763,5.357142857142857,3.5714285714285716,5.9523809523809526,8.928571428571429,7.142857142857143,7.738095238095238,6.5476190476190474,8.928571428571429,14.285714285714286,2.380952380952381,4.761904761904762,2.9761904761904763,1.7857142857142858,0.5952380952380952,2.380952380952381
E00016943,7.8125,10.15625,7.03125,3.90625,3.90625,7.03125,13.28125,10.9375,10.15625,6.25,7.03125,5.46875,3.125,1.5625,0.78125,0.78125,0.78125,0.0
E00016944,9.142857142857142,2.857142857142857,4.0,9.714285714285714,5.142857142857143,5.714285714285714,5.142857142857143,8.0,5.714285714285714,6.285714285714286,12.571428571428571,11.428571428571429,3.4285714285714284,1.7142857142857142,4.0,4.0,0.0,1.1428571428571428
E00016945,16.53543307086614,4.724409448818897,6.299212598425197,1.5748031496062993,3.1496062992125986,6.299212598425197,14.960629921259843,14.960629921259843,7.874015748031496,6.299212598425197,5.511811023622047,6.299212598425197,2.3622047244094486,1.5748031496062993,0.0,1.5748031496062993,0.0,0.0
E00016356,5.319148936170213,5.319148936170213,6.914893617021277,8.51063829787234,4.25531914893617,5.851063829787234,8.51063829787234,11.170212765957446,4.25531914893617,5.319148936170213,11.170212765957446,8.51063829787234,5.851063829787234,2.127659574468085,3.1914893617021276,1.5957446808510638,1.0638297872340425,1.0638297872340425
E00016387,6.818181818181818,4.545454545454546,8.522727272727273,7.386363636363637,5.681818181818182,6.25,7.954545454545454,7.954545454545454,10.795454545454545,5.681818181818182,7.386363636363637,8.522727272727273,5.113636363636363,1.7045454545454546,2.272727272727273,1.7045454545454546,1.1363636363636365,0.5681818181818182
