OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016444,190,1,1,4,1,2,0,2,8,5,4,5,0,7,11,4,1,4,2,0,2,1,2,0,3,0,1,6,2,6,3,5,6,5,3,1,4,3,3,1,1,3,3,6,2,0,3,1,4,3,2,2,2,1,3,2,1,6,1,2,3,1,4,2,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
E00016484,223,3,3,6,6,6,15,2,11,4,4,0,8,5,6,5,0,3,0,1,2,1,0,1,0,1,1,1,2,5,3,5,1,3,4,2,3,1,4,7,3,3,6,4,7,2,1,5,2,3,4,1,0,1,2,0,1,1,4,4,1,3,1,2,0,5,1,1,0,1,2,0,0,1,2,1,1,2,1,0,1,1,0,2,0,0,2,2,0,0,1,0
E00016485,185,5,2,1,4,2,9,0,13,2,4,6,5,4,2,0,0,0,2,0,1,1,1,2,3,2,2,4,1,2,5,2,0,3,4,3,4,4,4,4,3,4,3,4,5,2,4,2,2,1,2,2,3,3,3,2,2,0,2,1,0,0,2,3,2,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,2,2,0,0
E00016488,220,1,3,3,0,3,5,7,12,4,10,5,13,8,6,8,2,1,4,2,2,2,1,1,1,3,1,0,1,1,1,1,1,0,5,0,0,0,0,1,4,4,3,3,4,2,4,3,5,5,5,3,3,1,5,1,3,4,2,3,0,0,3,1,2,0,1,1,0,0,3,0,2,1,4,1,1,1,1,0,1,0,0,2,0,0,0,3,0,0,1,5
E00016489,220,1,4,2,2,1,8,9,5,11,6,4,7,8,6,10,2,0,1,2,1,0,1,0,3,1,0,2,4,0,2,5,2,2,6,4,3,3,2,8,2,2,3,4,2,3,1,3,11,5,1,1,3,2,2,5,4,2,1,1,3,0,1,1,0,1,1,0,2,1,1,2,1,0,2,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0
E00016443,168,0,5,0,10,4,3,3,5,4,2,2,3,3,1,4,1,3,2,0,0,0,0,1,1,1,2,1,3,3,1,7,3,3,2,0,2,1,1,3,2,1,3,4,2,2,3,5,0,2,6,3,2,1,1,3,1,1,2,2,3,2,2,0,1,2,3,1,1,3,3,0,0,1,2,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,1,0
E00016483,115,3,0,3,4,4,3,2,3,0,0,0,0,2,0,0,0,3,1,1,1,0,0,0,0,1,2,2,1,3,3,1,5,3,3,1,2,4,2,4,2,5,2,1,0,2,3,2,0,2,1,4,4,1,1,2,1,0,0,1,1,1,0,1,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
E00016486,212,9,4,5,1,4,4,0,4,1,3,1,3,3,1,1,3,2,3,4,1,0,1,2,3,3,3,4,6,3,1,6,1,6,2,9,2,2,5,6,3,7,3,5,4,5,3,3,1,4,2,1,2,1,0,5,4,2,2,4,3,4,1,1,1,1,0,3,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,1,2
E00016487,121,1,0,2,3,3,1,2,3,2,6,2,3,3,2,1,2,0,0,1,1,1,2,0,3,0,2,2,1,0,2,1,0,1,1,2,2,2,0,1,4,1,2,1,3,2,0,1,2,1,3,3,3,3,1,2,2,0,1,2,2,1,0,0,3,1,1,1,0,4,0,1,1,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2,0,0
E00016491,103,4,1,4,2,0,1,1,0,1,1,1,3,1,2,1,1,1,0,0,0,0,1,0,0,1,1,1,2,2,3,3,1,3,1,2,3,4,5,1,1,1,0,1,1,1,1,1,2,1,2,4,2,2,3,0,0,0,1,3,2,1,2,1,2,0,0,2,2,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016449,137,1,4,1,3,0,2,2,5,1,3,3,2,3,0,3,0,2,2,0,1,0,1,2,2,0,0,1,2,1,4,7,2,5,4,4,4,3,2,5,4,2,2,4,2,2,2,3,0,1,0,2,2,2,0,1,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
E00016450,117,1,1,2,2,2,1,2,1,1,4,1,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,2,4,0,0,2,2,8,5,6,1,5,2,4,6,1,1,3,3,2,1,1,0,1,2,1,1,3,2,4,3,0,1,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
E00016451,146,2,3,3,0,5,1,1,3,2,2,2,5,4,1,1,1,0,2,0,2,2,1,3,1,2,1,0,1,2,3,3,1,3,4,2,0,2,4,7,7,2,2,2,4,2,4,3,3,3,1,4,1,2,3,0,1,1,2,0,1,3,2,1,2,0,1,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
E00016490,184,7,6,4,1,3,4,4,3,3,3,1,3,1,4,0,0,2,1,0,3,1,2,0,2,2,1,3,2,4,3,4,3,6,7,6,3,4,6,4,6,3,1,2,3,2,4,1,1,3,5,1,6,3,1,3,0,0,1,1,1,1,1,5,2,1,0,1,2,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016492,137,1,5,3,3,0,1,1,0,1,2,1,4,3,2,2,0,0,0,6,0,2,1,3,5,4,3,1,1,2,3,2,5,3,4,3,2,2,4,1,4,2,4,4,3,1,1,1,1,3,1,2,0,0,2,0,2,0,1,2,1,3,1,0,4,1,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E00016513,173,2,2,5,5,4,4,4,3,1,4,1,4,5,5,1,2,2,1,1,0,1,2,0,2,3,2,1,4,0,4,2,0,1,3,2,4,3,2,4,1,1,2,2,1,2,6,7,2,4,2,7,1,4,1,5,2,1,1,4,0,1,3,2,4,1,2,0,0,0,0,2,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
E00016514,112,5,2,1,2,3,2,0,0,4,2,4,3,0,1,0,0,0,3,0,0,1,0,1,0,1,1,1,0,1,0,2,3,0,0,1,0,2,2,0,2,4,0,2,3,2,4,3,2,0,2,2,2,0,0,1,0,3,2,0,4,0,0,5,2,0,1,2,2,2,2,0,0,0,2,1,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0
E00016515,174,6,3,4,1,5,3,3,3,2,3,3,2,5,3,5,4,2,1,0,1,0,0,1,1,1,2,0,2,1,0,2,2,0,4,2,4,1,1,4,4,1,2,4,1,0,2,6,10,2,3,0,3,1,4,1,3,0,2,4,0,2,2,2,1,1,1,1,0,2,3,0,1,1,3,1,0,1,0,1,0,4,0,2,2,0,0,0,2,1,0,0
E00016516,154,6,1,4,5,4,4,2,5,0,4,1,4,3,4,1,1,3,3,2,2,1,2,4,3,1,1,1,1,1,2,1,5,4,3,2,3,0,1,2,2,3,3,3,1,2,5,0,4,3,3,2,1,3,1,0,1,2,1,1,1,2,1,0,1,1,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
E00016519,130,1,3,4,3,2,0,0,1,0,1,1,3,0,2,1,2,0,1,2,1,0,0,0,0,2,1,0,1,1,1,1,1,2,2,3,3,1,6,4,6,3,4,2,1,0,0,4,1,5,2,6,0,2,3,6,0,1,1,2,3,1,4,2,2,1,0,0,0,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016521,131,2,1,4,0,1,3,3,1,2,3,3,1,2,0,2,1,0,0,1,2,1,2,1,3,1,3,2,1,1,1,1,2,2,2,2,5,5,2,2,0,4,2,3,2,1,2,1,1,0,2,0,3,3,3,2,5,1,2,0,0,2,1,0,2,3,0,0,0,1,0,0,3,0,1,1,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1
E00016496,109,2,2,6,2,2,1,1,1,2,2,3,3,0,1,2,2,2,0,1,0,0,1,1,1,0,1,3,1,1,1,2,3,0,1,2,4,4,1,2,3,2,0,3,5,3,3,1,3,0,1,2,0,1,1,1,2,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
E00016517,84,1,2,0,3,0,3,1,4,0,3,1,1,0,0,0,0,3,1,1,1,0,1,1,2,0,1,2,1,2,2,2,3,2,4,0,1,1,2,2,1,1,0,1,1,1,0,0,1,1,0,0,1,2,0,1,1,3,1,0,0,3,0,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016518,142,4,6,0,2,1,6,3,3,2,0,1,1,3,1,4,0,0,2,0,0,0,0,0,0,1,2,4,5,2,0,1,2,3,4,1,2,2,6,6,5,3,2,3,1,2,2,0,2,1,1,3,3,0,2,2,3,1,0,2,2,1,2,0,2,1,1,0,1,1,1,2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1
E00016523,121,0,3,1,3,0,1,2,2,1,2,2,1,0,3,1,1,2,1,0,0,1,1,0,1,1,2,2,1,0,3,3,2,3,1,0,2,2,1,2,0,3,2,0,0,5,1,1,4,2,2,3,2,1,3,1,2,2,1,2,0,3,2,1,1,2,3,1,2,0,0,2,1,1,2,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
E00016524,157,2,1,2,3,1,2,3,5,3,4,3,0,1,1,1,0,0,2,0,2,1,2,0,1,1,2,3,2,2,3,1,4,4,4,4,6,2,1,5,7,2,5,2,1,5,0,3,2,3,1,3,1,2,2,4,1,2,2,2,1,3,0,1,3,1,0,1,1,0,0,0,2,0,2,2,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
E00016525,105,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,2,0,3,1,5,4,3,2,1,4,3,1,2,5,3,2,0,1,1,2,3,1,2,0,1,0,1,1,0,1,1,2,1,1,0,2,0,3,5,3,0,1,1,0,1,2,1,0,0,0,0,2,0,0,0,1,2,1,0,1,0,0,1,1,1,1,0,0
E00016497,130,3,1,3,4,3,1,5,5,3,4,2,1,2,1,4,2,1,7,2,2,1,0,0,1,2,3,1,2,1,3,1,2,1,4,1,1,2,2,2,1,3,1,2,2,0,0,0,3,2,2,2,2,3,2,0,2,0,0,0,1,2,3,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
E00016527,117,1,5,3,1,4,3,4,5,0,5,1,3,2,4,1,1,1,0,1,0,0,0,0,1,1,1,1,3,1,5,3,3,1,4,3,3,1,4,2,3,2,0,1,2,2,2,2,0,2,1,2,1,1,0,0,0,2,0,3,1,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016528,110,5,2,2,1,3,3,4,3,4,1,1,1,2,1,0,1,0,0,1,0,0,0,3,1,0,2,3,3,5,2,3,1,4,4,4,0,3,2,2,2,3,0,2,2,0,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E00016531,187,3,4,3,1,3,4,5,4,3,5,2,2,6,1,5,7,3,3,3,2,0,2,3,4,3,4,1,4,3,0,1,2,4,3,4,1,2,2,3,5,5,4,2,3,0,3,1,1,1,3,3,3,3,4,1,2,3,1,1,1,0,2,1,2,0,4,1,1,1,0,0,0,1,0,1,1,0,1,0,2,0,2,0,0,1,0,0,1,0,0,0
E00016532,113,3,2,5,2,2,2,0,0,2,0,2,2,0,0,2,2,1,1,2,0,1,2,0,1,3,1,1,2,2,3,0,1,2,4,2,2,4,1,2,2,0,3,1,3,3,3,0,1,2,1,1,2,3,1,1,3,0,2,0,0,1,3,1,1,2,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
E00016535,132,2,2,1,1,4,0,4,1,5,1,3,2,2,1,1,4,3,1,1,1,1,3,1,3,4,1,0,1,5,2,2,2,4,3,3,0,2,1,2,3,3,1,0,3,1,1,2,1,0,4,1,2,4,3,1,2,1,2,0,1,2,2,0,1,0,1,0,1,0,1,3,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
E00016520,155,3,2,2,0,4,2,2,3,3,4,3,3,1,3,5,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,4,1,3,2,1,3,4,2,4,1,0,0,1,2,1,3,4,2,2,2,2,1,5,2,0,4,2,2,4,2,2,0,5,1,1,2,1,0,3,2,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0
E00016522,140,2,0,2,4,1,2,1,4,4,7,1,2,2,7,0,0,2,4,0,0,0,0,2,3,0,0,1,1,3,3,0,3,2,3,1,2,3,1,3,3,1,4,3,2,2,1,0,2,4,2,1,2,2,1,0,1,4,1,1,2,2,1,2,4,1,1,3,0,0,0,2,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0
E00016526,132,1,1,3,3,1,3,4,3,4,3,2,0,1,2,3,1,1,1,2,0,0,2,2,1,3,2,1,0,1,1,0,2,2,2,1,1,3,2,0,2,2,1,4,3,5,2,0,2,0,2,1,0,3,0,0,4,3,3,2,1,2,1,2,0,2,2,1,0,0,1,2,3,1,0,0,0,2,1,0,0,2,1,1,0,0,0,0,2,1,0,0
E00016529,110,5,1,0,1,2,2,1,1,4,0,3,2,1,1,1,0,1,2,2,0,0,1,4,2,3,3,3,0,2,1,2,1,1,0,1,1,4,0,2,0,4,4,2,3,3,0,1,0,0,0,0,0,2,0,4,4,0,0,0,2,2,0,2,2,0,4,1,1,1,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E00016530,152,0,2,4,2,1,5,5,1,5,1,4,2,2,6,1,2,2,2,5,0,5,1,0,2,1,2,1,1,1,0,1,1,1,2,4,4,2,4,5,2,4,4,1,3,2,2,1,2,1,2,1,2,2,1,1,0,0,1,3,2,1,3,3,2,2,0,1,0,0,1,0,1,2,0,1,0,2,0,1,0,0,1,0,0,2,1,0,0,0,1,0
E00016533,185,3,3,1,0,2,5,1,1,3,2,4,6,1,2,2,2,0,2,2,2,3,4,1,0,4,2,2,1,2,1,2,1,1,2,4,1,3,2,2,7,9,2,5,4,2,3,0,1,0,1,3,3,1,1,4,6,3,0,6,2,1,3,5,4,2,1,1,0,3,2,1,5,3,0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
E00016534,133,1,3,1,1,1,5,0,3,1,0,2,2,1,0,2,4,4,1,1,1,2,1,2,1,1,2,2,0,2,1,3,2,4,3,1,1,2,0,1,2,4,1,2,1,1,3,2,1,6,3,2,2,1,1,3,2,1,3,0,0,4,2,1,1,2,1,3,0,0,0,1,0,4,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
E00016536,155,2,2,2,3,1,1,1,2,1,2,1,1,3,0,3,1,4,4,4,2,3,1,1,4,2,2,1,3,0,3,2,2,0,1,3,1,1,1,4,4,3,3,0,3,5,5,1,2,3,2,7,4,2,0,2,3,1,0,1,1,1,1,5,2,4,2,0,1,0,0,0,1,1,2,1,0,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0
E00016537,145,0,2,0,3,1,2,1,0,3,2,0,2,6,2,4,5,3,5,3,6,3,1,1,1,0,2,0,0,2,1,1,7,3,3,1,1,3,0,0,1,1,5,1,2,0,3,1,1,4,5,2,1,3,6,4,3,2,1,1,1,2,3,1,2,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E00016538,154,3,1,0,2,4,1,1,3,1,1,0,3,2,3,0,0,5,3,2,3,1,0,2,2,0,1,4,2,2,1,0,2,0,4,1,3,2,4,3,3,4,3,6,2,4,2,3,2,2,5,1,3,2,0,3,0,4,2,3,1,3,3,2,1,3,1,0,1,1,0,2,1,1,2,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1
E00016539,169,1,2,0,6,2,3,3,6,4,5,2,4,5,5,3,5,0,1,2,2,0,0,2,1,1,0,2,1,0,2,2,1,4,5,1,0,3,3,3,0,2,3,1,5,5,1,3,2,3,4,0,3,2,1,1,1,2,2,3,2,2,3,2,2,2,2,2,1,1,0,1,0,0,0,0,1,0,1,3,1,0,1,0,2,2,0,0,1,0,0,1
E00016493,180,2,3,4,3,2,6,1,3,2,2,4,7,2,0,4,0,7,5,1,3,2,3,2,2,2,2,1,3,3,2,5,1,1,1,3,2,5,1,3,5,3,1,4,3,2,2,1,1,2,0,3,0,6,3,2,4,3,1,4,1,1,0,3,2,3,1,2,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0
E00016499,239,2,6,3,2,4,4,6,7,3,4,5,2,6,6,4,2,3,4,5,1,3,1,2,1,4,2,2,3,0,2,1,4,3,2,7,8,10,4,4,6,6,4,4,4,2,1,5,2,4,3,1,3,1,5,2,4,4,3,5,2,2,1,0,3,3,0,1,2,1,2,2,1,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0
E00016502,150,2,1,6,2,1,0,2,1,1,2,2,1,0,2,0,4,1,1,6,0,0,2,1,4,0,2,2,2,2,3,9,4,7,3,5,1,0,4,1,2,4,5,2,4,1,3,0,0,3,5,0,5,4,2,2,1,0,1,3,2,1,2,0,2,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
E00016503,114,0,0,1,0,2,2,2,0,2,2,1,4,0,0,1,2,0,0,0,0,0,0,1,1,4,1,3,1,1,2,5,3,0,7,3,3,6,3,1,1,3,2,0,3,4,1,1,2,2,0,2,1,0,4,2,1,4,0,0,4,1,1,3,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016507,135,2,4,3,2,2,2,0,0,2,1,1,3,0,0,2,1,4,5,0,3,1,2,1,1,1,2,0,0,2,2,1,1,2,4,5,4,1,6,1,3,6,5,2,6,3,4,2,1,0,4,2,2,0,4,1,2,3,1,0,1,0,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016540,166,2,0,3,2,5,0,4,2,2,1,3,2,4,5,6,0,6,3,4,0,2,0,1,0,2,3,2,5,4,1,2,0,4,1,3,6,6,1,0,3,2,0,4,2,2,3,1,6,1,1,6,1,2,1,0,3,1,0,3,0,2,1,2,4,1,1,3,2,0,0,2,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
E00016498,301,4,5,7,2,4,1,2,3,2,4,3,2,4,1,4,3,3,2,7,2,1,2,6,3,3,4,4,6,2,3,2,1,3,5,3,5,7,4,3,9,4,8,4,7,4,4,4,5,8,5,5,3,2,5,4,7,4,4,0,4,5,5,4,2,6,3,4,6,2,4,4,2,1,4,1,3,2,2,2,0,1,2,1,1,1,1,0,0,0,0,0
E00016500,159,2,4,2,6,4,3,4,4,2,4,2,3,2,1,0,4,2,0,1,3,0,3,3,4,1,0,1,3,1,2,3,1,2,2,2,3,4,4,2,3,2,2,3,2,2,4,0,2,0,4,6,1,2,1,1,1,2,1,2,1,0,3,0,2,0,2,0,1,1,2,1,0,2,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
E00016505,160,4,3,1,3,1,2,6,4,0,3,2,1,1,4,3,1,0,0,2,2,0,1,0,1,0,3,1,4,2,1,2,2,1,2,3,0,10,8,5,5,1,5,3,3,2,4,3,1,4,2,3,1,1,2,0,4,3,2,0,3,1,2,1,3,0,2,1,0,0,0,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0
E00016541,162,1,0,2,4,3,1,2,1,0,1,2,0,1,1,2,3,0,4,1,0,2,2,2,2,2,2,4,3,2,3,3,1,3,1,0,3,3,4,4,3,2,0,2,1,3,1,1,3,3,6,3,3,1,4,2,1,2,3,4,1,2,3,1,1,3,3,0,0,3,2,2,1,0,1,1,3,0,1,0,0,0,3,1,2,0,2,0,0,0,2,1
E00016494,157,3,0,0,1,1,5,2,6,0,0,1,2,1,2,2,0,2,1,0,1,1,1,0,0,2,2,1,2,3,7,0,0,2,5,5,9,0,5,5,3,3,1,3,3,2,1,0,2,4,1,3,2,2,2,4,6,2,2,0,3,4,1,2,0,3,1,1,0,0,2,1,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0
E00016495,111,1,2,1,0,2,0,3,0,2,1,2,0,1,1,1,0,0,0,0,2,1,1,1,0,1,0,3,0,3,2,5,3,5,3,4,4,0,6,1,3,2,1,4,7,2,0,1,1,3,1,1,1,0,0,0,1,0,3,3,1,3,0,3,0,0,1,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016501,236,0,4,1,1,3,4,0,5,2,1,3,5,0,2,1,0,2,2,4,1,3,2,2,2,4,3,4,4,4,4,6,4,6,5,7,3,8,3,7,3,2,6,6,1,2,0,8,2,3,3,5,2,1,5,4,4,1,2,7,1,4,4,1,1,0,2,2,1,2,4,3,5,2,2,3,0,1,0,1,0,0,0,3,1,1,1,0,0,2,0,0
E00016508,178,1,1,1,5,2,0,0,5,1,3,1,3,0,0,0,1,0,3,4,0,2,1,3,3,1,1,3,3,4,0,1,5,4,1,2,3,1,6,9,8,2,4,3,4,3,2,1,0,4,3,0,2,2,0,2,3,6,5,2,2,2,2,1,2,2,1,4,1,1,3,2,2,0,4,1,0,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0
E00016511,197,0,0,2,4,4,5,3,1,7,1,1,0,0,0,3,1,1,0,6,4,1,2,1,2,0,2,4,4,1,1,1,4,3,3,4,5,4,2,4,9,4,7,4,2,3,4,4,3,3,4,3,1,1,2,6,7,4,0,3,3,4,2,2,3,3,1,0,2,0,1,2,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
E00016504,167,0,0,1,0,1,1,3,0,0,3,1,2,3,3,1,4,2,5,2,3,2,2,3,3,1,4,2,1,1,1,1,3,2,3,2,0,1,5,2,1,2,0,0,1,0,0,0,2,3,0,3,3,5,5,2,4,5,6,2,1,1,3,2,0,3,2,1,2,0,0,2,3,1,3,2,0,2,3,1,2,2,5,0,0,0,1,2,2,1,0,2
E00016506,192,2,0,2,1,3,3,3,6,5,3,2,1,5,2,1,2,0,0,4,0,2,2,1,1,1,0,0,3,4,0,1,3,0,2,2,4,7,2,2,10,8,6,5,4,4,4,1,3,2,3,4,4,2,3,4,0,2,2,2,2,1,1,4,1,0,2,1,1,1,2,3,2,1,1,2,0,0,1,5,0,2,0,1,0,0,0,1,2,0,0,0
E00016509,233,1,3,4,1,3,3,3,4,8,0,2,6,0,3,1,1,1,3,3,3,0,3,2,2,1,1,2,4,2,1,3,3,6,4,1,4,10,2,3,2,6,4,6,3,4,1,5,3,0,2,3,1,6,0,5,3,2,1,4,4,3,2,3,3,3,3,4,1,3,3,4,3,4,2,1,4,1,0,2,2,2,2,1,2,0,0,1,2,0,0,0
E00016510,140,2,3,2,2,3,1,2,3,6,1,2,1,0,1,0,2,0,1,0,2,0,0,0,1,1,0,0,1,1,2,1,0,2,4,9,5,3,5,3,3,3,6,2,1,0,3,1,0,1,1,0,2,4,1,1,1,1,3,1,2,0,2,1,3,2,1,1,1,0,1,0,4,3,3,0,0,2,3,1,0,0,0,0,1,1,0,0,0,0,0,1
E00016512,167,3,2,0,6,4,0,1,1,1,1,1,3,2,4,1,2,2,1,0,0,0,0,2,2,2,2,4,1,1,4,3,5,3,4,4,1,3,4,6,1,4,4,5,3,1,1,3,2,2,0,3,2,4,0,2,4,3,2,0,1,3,3,1,3,0,0,1,0,1,2,2,3,1,1,0,0,3,0,0,1,2,3,0,0,1,0,1,0,1,0,1
E00016573,162,2,1,4,4,2,0,0,1,1,2,1,1,2,0,0,5,2,1,1,1,1,0,3,1,1,1,5,1,3,3,3,3,4,5,2,3,4,1,7,3,3,3,1,7,4,0,1,5,7,1,0,1,3,3,5,2,4,4,1,1,0,1,1,0,2,3,3,1,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
E00016579,148,0,1,3,2,2,1,1,0,0,3,1,2,1,1,0,3,2,0,2,2,0,0,1,1,2,2,2,5,5,2,6,3,6,4,4,7,7,1,4,5,2,3,5,3,2,5,3,1,0,3,3,0,0,2,3,1,0,1,0,1,2,2,1,2,1,2,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016580,192,1,8,4,3,5,1,3,1,2,1,1,1,0,0,0,0,0,0,0,1,1,2,2,1,3,2,3,3,5,9,2,7,2,6,4,5,0,5,7,8,4,5,4,2,2,4,1,2,5,7,3,2,3,0,2,1,3,1,1,1,0,3,1,0,1,1,0,2,1,2,0,0,1,3,2,1,1,0,1,0,1,0,0,0,1,3,0,3,1,1,0
E00016581,229,2,7,2,5,1,2,2,2,5,2,3,0,3,2,3,3,2,3,0,3,1,4,4,3,6,3,3,3,6,4,4,4,10,3,9,5,4,6,5,5,5,4,4,6,7,2,1,5,1,2,4,3,5,3,3,2,4,2,5,1,2,3,2,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
E00016582,233,4,2,7,2,8,3,2,0,0,2,1,1,1,1,1,1,0,2,2,0,3,3,1,4,9,3,7,8,3,4,9,7,6,4,5,5,6,2,5,2,4,5,3,8,5,4,2,3,4,1,2,4,2,4,0,1,3,3,2,1,3,2,3,3,1,3,1,1,1,1,0,1,3,0,1,0,0,0,0,0,0,1,0,1,1,2,4,0,1,0,2
E00016564,266,3,3,3,2,2,4,0,2,0,1,3,2,2,1,3,3,1,1,5,0,11,0,16,18,13,23,13,16,3,3,3,4,2,1,3,3,1,4,2,3,2,2,4,2,3,3,3,1,6,3,2,4,0,1,3,1,2,5,1,1,2,3,3,1,3,2,1,1,5,0,0,2,0,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3
E00016567,154,0,2,0,0,1,1,5,1,3,4,1,0,0,2,2,2,2,3,4,1,4,0,7,3,0,0,16,0,10,13,2,1,2,1,3,4,0,1,1,0,4,7,6,5,0,2,1,1,0,1,4,1,0,2,0,5,0,2,0,1,4,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016569,234,0,1,2,4,3,2,0,2,7,3,2,1,0,0,2,0,4,2,0,2,0,4,0,3,13,0,11,10,18,10,2,3,3,3,7,3,4,1,5,5,5,11,12,5,4,2,3,1,2,1,4,3,3,3,2,3,1,0,1,3,2,2,1,0,3,1,0,2,0,0,0,1,0,0,0,1,1,0,1,1,2,2,3,0,0,0,0,0,0,0,0
E00016571,212,3,3,1,3,0,4,0,0,1,2,1,0,3,2,0,1,0,0,2,0,3,12,6,8,0,14,8,3,12,19,3,1,5,2,2,0,0,1,1,2,5,5,2,0,12,1,3,1,1,0,2,2,1,2,0,3,2,2,1,4,2,1,5,2,4,1,3,3,1,0,2,0,1,0,3,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0
