OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016315,225,5,8,7,1,5,3,1,2,1,1,3,0,1,4,4,1,1,1,4,2,2,1,2,1,5,3,3,5,4,4,7,7,3,9,0,5,4,5,2,4,6,6,4,6,1,4,3,2,1,4,4,3,6,1,1,7,3,1,3,3,2,3,4,3,1,1,1,1,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
E00016317,151,1,1,0,4,0,4,2,2,6,4,3,3,2,2,4,3,1,0,0,0,1,1,4,0,1,3,2,2,1,2,0,3,2,5,2,1,3,5,4,2,3,2,5,2,4,3,2,3,5,1,0,1,3,0,4,4,1,1,1,2,0,2,1,0,0,2,1,0,0,3,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
E00016320,156,3,5,3,5,1,2,1,2,3,1,2,3,1,0,0,0,0,1,1,0,0,0,0,1,2,1,3,2,5,2,3,4,5,3,4,8,6,3,3,0,3,3,4,3,5,4,0,4,1,3,4,5,3,1,3,2,3,2,2,3,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016309,152,1,0,1,2,4,4,1,0,0,1,1,3,0,2,1,1,0,1,0,1,2,0,1,1,3,1,1,7,8,1,5,5,6,5,2,5,1,4,1,1,3,1,3,1,4,0,4,0,2,1,2,5,0,2,0,5,3,4,3,3,3,1,1,2,0,0,1,0,1,1,1,0,1,1,0,0,2,1,0,0,1,1,1,1,1,0,0,0,0,0,1
E00016323,136,0,2,1,3,2,1,1,2,2,1,4,1,0,1,1,0,0,1,0,1,1,1,1,2,0,5,5,5,3,4,5,2,1,4,4,0,3,3,2,1,1,1,4,1,2,1,3,2,2,0,1,2,2,4,0,1,1,2,1,2,4,2,1,2,1,0,1,1,1,1,1,0,3,1,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1
E00016324,197,2,7,1,5,3,2,3,3,2,0,3,0,4,0,2,1,1,0,3,2,0,1,2,5,2,7,8,8,8,3,1,4,5,3,4,2,3,2,2,1,5,2,2,2,5,3,2,2,4,2,3,2,3,3,6,3,6,3,3,1,1,0,2,2,2,1,2,0,0,1,0,1,0,1,0,1,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0
E00016325,173,0,3,5,5,5,1,0,5,2,3,1,2,2,0,4,0,1,0,0,0,1,1,2,1,1,5,7,6,10,5,3,4,4,6,4,4,2,5,2,2,5,2,3,3,1,4,2,6,1,2,0,0,1,0,1,1,1,4,3,0,1,2,0,3,1,1,2,0,2,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E00016327,172,6,3,2,3,9,5,1,3,4,4,1,2,1,0,2,0,0,1,1,0,1,1,1,0,0,3,3,3,4,10,5,5,3,6,2,2,5,2,2,4,5,4,2,2,3,0,1,4,4,2,2,3,0,0,1,1,1,1,2,1,1,0,3,0,3,0,1,1,0,2,1,0,0,1,0,3,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0
E00016326,199,4,3,7,3,2,4,11,3,13,5,1,3,2,1,1,0,2,2,0,1,0,0,2,2,0,5,1,2,0,3,1,2,2,2,2,6,6,3,7,5,4,4,5,6,4,0,2,3,1,1,3,2,1,1,2,4,1,4,2,0,3,3,0,2,1,2,0,0,2,4,1,1,3,1,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0
E00016329,227,4,5,4,3,6,7,6,8,5,0,5,3,3,4,0,1,5,1,1,0,0,0,3,1,2,5,6,1,2,4,2,3,2,2,4,5,10,7,2,4,5,8,10,3,1,3,4,4,4,2,0,1,1,4,4,0,4,3,3,2,3,1,0,0,1,0,2,2,4,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0
E00016332,250,1,8,6,5,7,9,14,7,5,0,1,1,1,1,0,4,0,3,0,1,1,2,2,6,2,3,4,3,1,2,4,4,3,0,5,8,3,5,7,7,4,0,8,6,5,3,2,2,3,0,2,1,1,0,2,2,0,3,7,1,2,1,2,2,2,1,9,4,4,2,3,0,0,3,0,1,0,0,2,1,1,0,1,1,1,3,0,2,3,0,1
E00016333,147,3,3,2,3,4,0,0,2,3,5,0,2,0,1,3,2,2,0,0,1,2,2,0,1,2,1,2,2,4,3,3,3,2,4,5,0,0,4,6,2,6,4,0,5,3,1,1,1,3,3,2,1,2,2,0,6,1,0,2,2,2,0,1,0,2,1,2,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0
E00016337,206,4,2,4,0,1,10,11,4,4,2,3,1,2,1,1,2,1,2,3,2,0,4,1,3,2,1,1,2,4,1,2,0,2,1,2,4,2,3,3,4,2,9,6,4,7,1,3,2,2,1,4,2,4,4,2,4,2,2,4,2,2,1,2,2,3,1,4,4,0,3,1,1,2,1,1,1,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0
E00016311,164,4,2,2,2,3,1,2,3,2,3,2,2,2,2,1,1,1,3,3,2,1,0,2,3,1,2,3,1,2,2,0,3,2,3,3,1,4,3,3,2,7,2,3,3,3,2,7,3,2,3,3,3,0,2,1,1,2,2,5,1,0,5,1,1,1,2,3,0,0,2,0,0,1,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
E00016328,148,7,5,1,4,1,1,2,8,3,1,2,2,1,1,1,0,0,0,1,1,0,2,1,1,1,0,1,0,2,2,4,5,3,1,4,5,3,3,5,5,4,3,4,1,2,3,1,2,1,1,1,1,1,2,3,2,2,3,1,2,1,1,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,1
E00016330,118,3,1,0,5,5,2,1,2,1,0,1,2,0,0,3,1,1,0,1,0,1,0,0,1,1,3,0,1,2,2,3,1,1,2,3,0,3,4,2,2,4,2,1,2,3,3,3,2,1,2,0,0,1,2,1,3,2,4,0,1,0,2,2,1,1,0,1,4,0,0,0,1,2,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
E00016331,194,2,0,3,5,2,2,3,4,1,2,4,2,5,3,1,2,3,2,2,2,4,2,2,1,2,1,0,1,3,3,5,2,3,3,5,3,4,7,3,3,2,2,3,5,3,2,3,2,1,2,2,2,4,1,3,1,4,5,2,4,1,0,1,2,3,0,1,1,0,0,2,2,2,2,2,3,2,1,1,1,1,1,0,1,1,0,1,0,0,0,2
E00016334,242,6,3,7,4,4,5,5,1,4,4,2,3,4,3,2,3,1,1,2,1,1,0,3,2,4,1,4,5,3,7,3,2,6,1,3,4,3,5,6,6,3,4,4,2,6,7,1,6,5,5,3,4,5,2,4,5,2,1,1,5,2,3,1,2,1,0,2,1,2,2,2,3,0,3,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1
E00016361,116,0,2,0,3,3,3,1,4,1,3,0,1,0,1,0,2,2,2,1,1,1,1,1,3,4,1,2,2,1,2,2,4,2,2,1,1,2,0,2,2,2,1,1,1,1,0,0,3,0,1,2,2,1,1,3,4,0,2,1,2,2,0,1,2,0,1,1,1,1,0,1,1,2,0,1,3,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0
E00016363,170,0,3,3,1,3,6,3,5,1,2,5,3,0,1,2,2,0,2,1,1,2,2,2,3,2,2,2,1,5,1,2,3,3,3,2,5,4,2,1,2,1,1,2,0,1,2,3,3,3,5,2,4,4,2,2,7,1,1,3,4,3,2,4,2,1,3,1,0,1,0,1,0,1,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
E00016366,137,4,1,2,2,3,0,4,2,1,1,1,7,2,2,2,1,1,3,2,1,1,3,0,0,2,2,2,2,1,1,2,2,1,1,0,2,2,3,2,0,1,1,3,1,2,3,2,4,3,1,2,3,1,1,1,2,1,2,2,3,2,2,2,2,2,2,0,2,2,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,3
E00016367,91,1,0,2,1,3,2,5,1,3,0,0,1,0,2,2,0,0,0,1,0,0,2,0,1,0,2,2,1,3,2,1,4,3,3,2,1,1,3,0,3,1,0,2,0,1,0,1,2,0,1,2,1,4,2,0,0,0,0,0,2,2,2,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016368,141,1,2,3,0,0,2,4,0,2,3,0,1,2,5,2,0,1,1,1,1,0,4,2,2,0,1,2,2,1,3,1,2,4,1,2,1,1,3,2,5,2,1,2,4,2,0,3,3,1,2,2,2,0,3,1,4,4,2,1,1,3,1,3,0,3,1,2,2,1,2,1,0,3,1,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,1
E00016350,163,3,1,2,1,2,4,3,2,1,3,1,1,2,2,0,5,4,0,2,2,1,2,3,1,2,4,0,2,2,0,2,0,2,2,2,4,4,4,1,5,1,2,2,0,0,4,4,5,5,4,3,3,3,3,4,1,2,4,3,0,3,3,3,2,1,1,0,1,1,1,0,1,0,1,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1
E00016369,195,1,0,0,1,2,2,4,4,0,2,6,1,3,3,7,1,5,4,1,6,1,1,2,1,1,3,6,2,1,3,2,2,3,2,0,2,8,5,2,4,0,4,4,5,4,5,2,3,7,4,3,1,2,0,3,6,3,2,2,3,2,2,2,1,4,2,2,0,0,2,0,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2
E00016370,191,3,1,3,3,3,3,3,5,3,3,4,3,1,6,0,3,3,2,0,3,1,1,1,1,1,1,2,0,3,3,3,5,2,4,4,9,4,1,4,5,2,3,5,1,0,4,5,0,3,4,2,3,5,1,5,3,1,2,4,1,3,1,1,2,4,2,1,3,1,1,0,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
E00016371,168,4,1,1,2,0,5,2,2,4,5,6,2,3,2,2,5,1,5,1,5,1,1,0,1,0,4,3,3,3,0,1,3,1,1,6,3,2,9,6,2,3,2,4,2,1,3,3,1,0,2,3,0,3,2,3,3,3,1,0,1,3,2,2,1,1,0,0,0,1,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
E00016374,135,1,4,3,0,1,0,0,0,1,1,2,3,2,3,3,1,4,2,1,3,1,1,1,1,2,2,0,2,1,1,1,3,2,3,2,1,3,3,4,4,0,3,2,1,1,2,2,5,2,1,3,1,1,1,1,2,2,2,0,3,4,1,2,2,1,2,4,0,2,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
E00016352,140,0,0,3,0,0,4,2,6,3,4,2,3,2,2,3,1,2,4,0,2,0,2,0,1,1,3,4,1,2,2,1,0,1,4,5,3,2,2,3,1,2,1,2,5,1,0,3,2,4,3,2,2,2,3,1,0,1,2,2,0,2,3,0,2,0,0,3,0,0,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,1
E00016373,206,4,0,1,0,5,7,4,2,5,2,3,4,3,2,2,4,6,2,0,2,3,2,0,1,1,4,3,3,3,3,4,1,2,3,3,3,4,1,5,3,2,3,5,2,0,3,6,1,4,1,4,5,4,3,5,2,3,4,1,2,2,0,2,0,0,6,0,0,0,2,1,2,0,2,2,1,0,2,0,0,0,0,1,0,2,3,2,1,0,3,2
E00016378,198,2,8,4,1,2,5,3,2,2,2,3,4,2,0,1,3,1,4,2,2,2,1,1,2,3,2,1,2,4,2,6,4,2,3,3,3,3,4,2,1,1,9,0,4,5,0,1,4,3,4,6,4,6,3,4,1,1,0,3,2,3,1,1,0,1,5,2,1,1,1,1,0,1,0,0,1,1,3,0,1,1,2,2,0,1,0,1,2,0,0,0
E00016381,208,6,0,5,1,2,2,3,1,7,6,1,3,2,3,3,1,3,1,1,3,0,1,1,1,1,2,2,3,4,0,6,5,5,5,3,3,6,2,4,5,6,1,4,4,3,1,3,1,5,2,1,2,3,6,6,2,5,0,4,1,1,4,4,1,2,0,3,1,0,0,1,2,0,0,1,1,1,1,0,2,3,0,1,1,1,0,2,0,1,0,1
E00016382,139,2,0,4,0,4,2,0,0,1,0,2,2,2,1,2,2,2,1,2,2,1,3,1,3,0,3,1,0,1,2,4,4,3,4,3,0,1,3,4,1,1,3,0,1,5,1,0,1,2,5,3,5,2,1,1,3,1,5,1,2,1,1,2,2,1,0,0,0,2,1,0,0,0,1,3,1,1,1,1,0,0,2,0,2,1,0,0,0,0,0,0
E00016348,124,3,1,0,1,1,3,1,2,2,3,4,2,2,3,2,1,2,0,0,1,0,1,0,3,0,1,1,0,2,2,2,3,1,2,4,2,6,1,3,0,1,1,2,0,1,2,1,2,0,1,2,1,0,0,4,1,2,1,4,2,4,1,1,2,1,2,2,3,1,0,0,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
E00016372,192,2,1,4,2,2,3,1,2,1,5,4,5,3,3,5,2,3,4,1,1,2,3,2,3,3,2,2,0,2,3,3,4,2,6,3,5,3,3,3,2,3,2,6,3,4,1,5,0,4,3,0,5,4,3,2,4,3,2,2,1,4,1,0,0,0,4,1,4,2,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
E00016375,116,1,0,0,2,1,1,2,2,1,4,4,1,3,0,4,1,2,2,1,0,0,0,1,2,3,4,0,1,0,1,2,4,4,6,1,1,3,0,1,1,4,3,0,2,3,5,1,3,2,2,2,1,2,2,2,2,2,1,1,3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016377,155,1,2,4,1,2,0,1,1,1,3,2,2,3,4,6,2,3,1,1,0,0,1,2,3,1,4,2,1,2,1,2,2,1,3,1,3,4,1,4,3,2,5,0,4,6,0,3,3,2,6,2,3,2,3,2,2,1,3,2,1,2,1,1,1,1,1,2,2,0,0,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
E00016379,163,2,1,2,1,3,2,1,1,2,1,3,2,4,4,4,1,1,2,1,1,1,3,1,1,2,4,2,2,1,2,5,3,1,5,4,3,3,3,1,3,4,2,5,0,2,2,1,0,4,7,4,4,3,0,2,4,2,2,0,1,2,0,1,2,1,2,0,1,2,1,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3
E00016349,214,1,3,1,4,5,3,3,4,0,4,5,1,1,3,8,3,4,3,5,4,2,3,4,1,0,3,2,5,3,3,0,3,2,3,2,5,6,6,3,5,3,3,1,3,4,3,0,4,4,4,4,3,3,1,3,3,0,3,0,3,3,6,2,0,2,1,0,3,1,2,1,0,0,0,1,3,0,1,0,1,1,0,2,1,1,0,0,0,0,0,4
E00016351,260,3,1,3,5,4,6,4,7,3,2,3,4,4,3,3,1,3,2,5,1,0,2,1,1,3,3,4,5,1,1,6,6,4,4,6,9,2,5,5,3,7,2,3,5,4,1,1,2,5,1,3,3,2,3,3,5,4,2,4,7,5,2,3,3,2,1,4,1,0,1,1,2,2,0,1,2,2,4,1,0,2,2,0,2,3,1,0,0,0,0,8
E00016376,179,1,1,2,2,2,1,2,6,1,3,5,3,1,2,4,2,5,5,2,1,0,1,2,2,2,1,2,3,4,1,1,3,2,1,3,0,3,3,1,4,3,9,5,5,2,1,2,1,4,1,2,2,2,1,4,2,1,1,2,0,2,4,5,1,3,1,1,0,3,2,0,1,1,0,0,0,2,1,2,1,0,0,0,2,2,0,1,0,0,0,4
E00016383,190,1,1,1,4,0,4,2,4,2,0,2,5,1,6,4,3,5,4,7,2,1,0,2,3,1,2,5,1,3,2,1,4,2,1,4,5,3,3,1,4,2,3,2,1,0,2,5,3,4,3,1,4,3,2,2,2,5,5,4,5,1,0,0,0,1,3,4,2,3,0,0,0,1,0,1,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,3
E00016353,174,3,0,3,1,3,3,2,0,4,2,3,0,2,3,2,2,3,2,3,2,2,1,4,5,1,2,1,2,3,3,3,4,4,2,1,3,1,5,2,2,4,1,5,0,6,2,0,0,1,6,3,5,1,2,3,1,2,2,1,1,5,1,1,4,1,1,0,2,2,0,3,0,0,4,2,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0
E00016360,251,5,5,0,1,3,7,3,5,5,4,0,5,4,1,0,4,0,2,3,2,1,1,4,3,3,3,4,4,3,4,2,5,10,2,4,2,4,7,5,2,3,5,6,3,1,8,6,3,4,4,1,6,3,4,3,2,0,3,2,3,1,3,2,0,1,3,2,2,5,4,0,1,3,3,1,1,2,0,1,1,4,0,1,1,2,2,1,0,0,0,2
E00016380,152,0,0,0,1,3,3,1,4,1,1,5,5,4,4,2,2,0,1,3,0,0,1,0,2,2,3,2,1,0,5,2,4,3,2,1,3,3,3,2,5,2,2,4,0,3,3,2,2,0,4,3,0,1,2,2,5,4,2,2,0,2,2,1,0,2,1,1,0,2,0,0,0,2,3,1,1,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1
E00016389,170,3,2,1,0,1,1,2,5,3,6,3,4,4,3,8,2,2,2,3,1,0,1,3,2,2,3,1,1,0,0,2,2,7,2,3,3,1,3,0,4,2,3,1,4,4,6,5,1,2,2,0,1,3,3,4,1,4,3,2,1,0,0,0,0,1,4,0,0,2,0,2,4,0,0,2,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,1
E00016390,117,2,0,3,0,1,1,1,3,0,1,3,3,1,1,2,3,4,2,3,1,3,1,2,1,2,1,1,1,2,3,1,2,0,0,0,1,4,1,4,4,0,2,2,1,1,1,2,0,0,4,1,3,0,0,2,1,2,1,4,1,3,2,1,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,1,1,1,0,0,0
E00016392,141,2,1,1,0,0,1,3,1,0,4,1,0,4,4,3,1,1,1,4,1,2,1,0,1,2,0,2,2,2,2,2,1,2,2,3,2,0,3,2,2,3,3,4,0,1,2,2,4,3,1,1,2,2,1,3,1,1,2,3,1,2,5,0,2,2,0,3,0,3,0,0,0,2,3,1,0,1,0,0,1,2,1,1,0,0,0,0,2,0,1,3
E00016359,178,2,2,3,1,0,1,2,0,5,3,2,2,0,2,1,2,3,3,3,2,1,1,0,3,0,1,1,5,2,1,0,0,1,3,2,1,5,3,2,4,2,1,0,2,3,4,5,3,2,1,4,2,3,1,1,5,2,0,4,4,4,4,3,0,3,4,1,1,0,1,1,2,3,2,1,0,0,3,2,2,1,1,1,2,3,2,1,0,0,3,3
E00016384,188,2,1,3,0,4,2,0,4,1,4,3,2,3,3,4,2,0,2,1,1,1,1,4,1,1,2,0,2,2,3,0,3,0,1,2,2,0,5,1,4,4,5,3,0,4,5,0,3,4,1,1,3,1,0,4,2,3,1,1,2,9,1,1,1,3,4,5,1,1,4,2,2,4,1,3,2,0,1,0,6,2,3,1,1,1,0,2,0,1,2,0
E00016385,227,5,1,2,0,2,2,3,1,1,3,1,2,3,3,1,3,4,1,5,2,0,0,1,2,3,3,2,2,3,3,4,7,3,3,6,1,5,6,5,2,1,2,2,0,3,2,4,4,1,4,1,4,2,4,4,1,3,0,2,4,6,4,3,6,7,5,4,2,4,4,3,4,1,2,0,4,1,2,0,2,1,1,1,0,1,2,0,1,0,0,2
E00016386,141,1,0,1,2,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,2,1,1,1,1,0,1,2,0,1,0,2,4,2,2,0,1,2,1,0,2,0,2,1,2,1,1,1,5,0,2,0,1,3,2,3,2,1,2,3,3,3,4,6,2,0,3,3,3,5,2,0,2,2,0,2,1,1,2,4,5,1,3,2,2,0,8
E00016388,137,2,0,1,2,4,1,2,4,1,0,1,0,0,2,1,1,0,0,0,1,0,2,1,1,1,2,0,0,3,2,2,1,0,0,2,2,3,0,4,1,4,0,2,3,3,1,1,2,2,1,1,4,2,2,2,5,5,1,1,0,3,2,4,1,0,1,1,2,2,2,0,0,5,2,4,1,0,1,0,2,1,1,4,0,3,0,1,0,0,1,1
E00016346,151,1,2,2,1,1,2,1,3,2,1,2,3,1,2,2,2,4,2,3,3,1,3,0,0,0,1,3,3,1,0,2,2,2,1,1,3,4,3,1,2,3,3,1,1,4,0,4,6,3,5,0,4,2,1,3,3,3,2,3,1,1,2,1,1,1,0,0,3,1,1,0,2,0,1,1,0,0,1,0,1,0,2,2,0,0,0,1,0,1,0,3
E00016354,131,4,2,1,4,1,1,1,3,1,1,4,0,1,0,0,1,1,4,0,1,0,1,1,0,4,4,1,0,3,1,3,4,3,4,1,3,3,1,1,2,0,5,4,3,1,2,2,3,5,2,0,2,0,2,4,1,1,2,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,0
E00016357,186,2,7,6,3,5,1,2,2,2,4,3,6,0,3,4,4,2,1,2,2,3,3,2,3,3,4,4,2,5,3,1,7,1,5,1,3,6,2,2,2,1,1,2,2,5,4,0,1,1,4,3,2,2,1,2,2,3,2,4,3,1,1,0,2,1,0,1,1,1,0,2,1,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
E00016358,174,5,4,4,8,2,4,0,3,0,1,2,2,2,2,1,2,3,2,1,5,2,3,0,3,1,5,3,1,1,2,2,4,3,3,4,2,5,2,3,3,6,3,1,0,3,1,1,3,4,4,2,2,2,1,2,2,1,2,2,1,1,1,0,2,0,1,1,0,1,3,0,1,1,0,1,0,0,2,0,0,0,1,1,0,0,2,2,0,0,1,4
E00016391,175,1,0,2,0,2,1,2,0,2,3,4,0,0,4,5,1,4,3,5,2,0,0,3,1,3,0,3,1,1,1,3,0,2,2,1,1,4,5,3,4,3,3,5,2,2,1,2,2,3,1,2,5,5,5,2,4,5,3,2,3,3,1,2,3,2,1,4,0,2,0,1,0,2,0,0,2,0,0,1,1,0,0,1,1,0,0,1,3,2,0,3
E00016403,198,2,4,6,1,1,4,7,6,7,2,8,4,2,3,4,3,3,3,1,2,1,1,3,1,3,2,3,1,3,3,6,2,4,6,5,4,5,2,5,3,5,3,3,3,4,4,3,3,3,4,2,0,2,0,3,0,0,1,3,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,0,0,0,1,0
E00016437,260,4,4,3,4,3,2,3,2,5,3,7,2,10,1,2,7,5,4,2,2,4,2,1,8,6,7,4,6,6,5,4,5,4,2,2,4,4,3,6,4,3,2,2,3,2,5,3,2,2,5,4,4,4,6,4,5,5,2,5,1,0,2,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,1,4,0,6,6,0,0,0,1,0,0,1
E00016439,178,5,2,11,3,1,1,4,4,2,3,1,5,2,2,1,2,2,1,0,0,2,1,3,4,2,4,3,2,2,4,6,5,5,7,3,8,7,2,6,3,2,2,2,4,3,3,2,0,0,2,3,2,1,0,3,1,1,2,0,1,2,1,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
E00016442,197,4,6,6,7,5,8,3,6,2,5,4,5,2,5,2,3,1,4,3,2,2,1,0,1,2,1,2,3,4,0,3,4,5,2,5,3,6,4,8,2,4,3,4,1,1,3,2,5,3,1,3,3,2,0,4,3,4,1,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016399,276,4,0,2,2,3,4,5,3,2,5,4,1,5,3,2,8,4,7,2,4,5,8,3,6,5,3,6,4,3,7,6,6,5,2,3,8,3,6,3,4,5,3,3,1,4,4,4,4,4,8,3,5,1,3,8,4,1,6,6,3,1,5,5,3,1,5,1,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
E00016401,310,3,5,1,3,4,4,7,6,6,6,8,4,5,4,7,5,9,1,4,2,3,4,3,4,5,1,4,5,4,6,7,8,10,7,4,15,5,15,12,3,5,3,5,5,5,2,8,1,8,3,3,1,6,4,1,4,0,4,4,1,2,0,1,1,2,0,1,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1
E00016406,152,2,1,0,1,1,0,0,1,2,3,0,3,2,3,3,0,8,1,4,2,3,1,3,7,5,4,2,2,3,6,3,3,0,1,1,2,0,2,3,4,1,4,4,1,2,4,2,3,1,1,2,4,1,2,4,0,4,1,1,2,1,0,4,3,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E00016435,215,1,4,1,1,3,4,4,7,3,0,3,3,3,2,4,2,2,4,1,4,2,3,2,2,4,8,4,5,1,3,4,2,7,3,3,5,7,8,2,4,6,4,4,2,3,2,0,11,1,3,1,4,3,4,0,4,4,2,3,2,1,3,1,1,0,1,0,2,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016412,195,2,2,4,3,3,1,7,3,1,4,3,2,1,1,5,2,0,2,1,2,1,0,0,2,6,3,3,5,5,7,5,3,3,3,5,4,4,3,5,2,3,0,1,0,2,2,2,0,4,6,4,2,4,2,2,1,2,5,3,2,2,3,4,1,0,1,0,1,1,1,3,0,0,1,1,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,3
E00016414,169,2,0,2,2,1,1,1,2,1,3,1,3,3,0,1,2,0,2,1,2,2,2,4,4,6,6,3,7,1,4,5,3,2,4,4,0,3,2,3,2,3,2,3,2,3,1,5,5,3,1,1,2,3,4,0,2,1,2,1,6,2,2,1,2,0,0,1,1,2,1,1,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,1,1,0
E00016418,338,5,3,5,2,0,5,3,1,5,2,3,3,4,7,2,2,4,3,2,4,5,4,6,6,8,4,9,16,11,9,11,11,14,11,11,7,13,6,3,4,4,8,5,3,3,7,2,3,4,1,4,4,3,2,6,2,2,4,7,2,3,2,3,2,2,0,1,1,0,1,2,1,0,1,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0
E00016422,269,3,1,3,2,3,4,8,5,6,3,1,5,6,8,5,9,8,4,3,6,4,2,6,4,4,4,3,2,6,3,2,5,3,6,6,5,1,6,3,1,5,1,2,7,4,3,1,2,9,6,5,6,3,3,3,2,3,4,4,2,1,4,2,0,2,2,2,1,1,0,0,1,2,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
E00016395,270,4,1,6,2,0,1,3,0,4,1,1,0,1,0,2,1,0,1,1,3,5,3,1,11,9,6,8,12,9,13,17,16,9,8,11,7,5,5,1,2,3,5,4,4,3,1,1,3,1,0,0,1,3,2,1,1,2,1,2,0,2,4,1,3,1,1,1,4,2,1,0,1,4,0,2,0,2,6,0,0,0,4,0,0,0,1,2,0,0,0,0
E00016404,183,0,1,2,0,1,3,1,0,2,0,2,3,2,1,2,0,0,0,1,0,2,1,7,6,8,8,9,7,6,10,6,7,6,6,4,2,2,3,2,1,3,2,1,2,1,0,0,1,1,1,3,4,2,1,1,3,2,2,2,1,6,1,0,0,0,0,0,2,2,0,0,0,2,1,2,0,0,1,2,4,1,0,1,1,0,0,0,0,0,0,0
E00016405,166,1,2,0,3,0,1,2,3,3,0,0,0,0,0,1,2,0,1,0,2,1,1,3,5,16,4,5,4,4,9,5,11,7,5,2,4,3,3,2,4,2,1,2,0,2,0,0,1,1,1,2,0,1,3,2,3,1,4,1,2,1,2,0,2,0,1,0,0,1,3,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
