OA11CD,Detached houses,Semi-detached houses,Terraced,Flats,Caravan or mobile
E00016403,0.0,0.684931506849315,0.684931506849315,98.63013698630137,0.0
E00016437,0.0,1.2422360248447204,2.484472049689441,96.27329192546584,0.0
E00016439,0.5524861878453039,0.5524861878453039,3.867403314917127,95.02762430939227,0.0
E00016442,0.6896551724137931,0.6896551724137931,2.0689655172413794,96.55172413793103,0.0
E00016399,9.722222222222221,20.833333333333332,31.25,38.19444444444444,0.0
E00016401,4.545454545454546,2.5974025974025974,5.194805194805195,87.66233766233766,0.0
E00016406,11.570247933884298,14.049586776859504,22.31404958677686,52.06611570247934,0.0
E00016435,2.3391812865497075,5.847953216374269,16.95906432748538,74.85380116959064,0.0
E00016395,3.4782608695652173,4.3478260869565215,36.52173913043478,55.65217391304348,0.0
E00016404,8.130081300813009,8.130081300813009,51.21951219512195,32.520325203252035,0.0
E00016405,1.3793103448275863,11.724137931034482,31.724137931034484,55.172413793103445,0.0
E00016408,2.857142857142857,17.142857142857142,62.857142857142854,17.142857142857142,0.0
E00016410,3.4188034188034186,9.401709401709402,64.95726495726495,22.22222222222222,0.0
E00016438,0.0,4.109589041095891,3.4246575342465753,92.46575342465754,0.0
E00016398,3.508771929824561,8.771929824561404,24.56140350877193,63.1578947368421,0.0
E00016431,1.7699115044247788,1.7699115044247788,22.123893805309734,74.33628318584071,0.0
E00016432,1.829268292682927,4.2682926829268295,23.78048780487805,70.1219512195122,0.0
E00016434,0.0,1.183431952662722,7.100591715976331,91.71597633136095,0.0
E00173943,0.6060606060606061,1.8181818181818181,1.2121212121212122,96.36363636363636,0.0
E00173946,0.0,0.5076142131979695,2.030456852791878,97.46192893401015,0.0
E00016397,1.3824884792626728,6.451612903225806,6.912442396313364,85.25345622119816,0.0
E00016433,3.5211267605633805,9.154929577464788,34.50704225352113,52.816901408450704,0.0
E00016436,0.9803921568627451,0.0,1.9607843137254901,97.05882352941177,0.0
E00016440,0.0,0.0,3.7037037037037037,96.29629629629629,0.0
E00016441,0.9803921568627451,4.411764705882353,6.862745098039215,87.74509803921569,0.0
E00016412,7.051282051282051,8.333333333333334,35.256410256410255,49.35897435897436,0.0
E00016414,4.72972972972973,9.45945945945946,29.054054054054053,56.75675675675676,0.0
E00016418,4.516129032258065,21.93548387096774,16.129032258064516,57.41935483870968,0.0
E00016422,2.6785714285714284,8.928571428571429,31.25,57.142857142857146,0.0
E00016402,0.0,0.0,1.5625,98.4375,0.0
E00016407,0.0,0.0,0.6666666666666666,99.33333333333333,0.0
E00016409,0.6802721088435374,10.204081632653061,9.523809523809524,79.59183673469387,0.0
E00016411,2.2857142857142856,2.857142857142857,2.857142857142857,92.0,0.0
E00016413,0.7874015748031497,8.661417322834646,10.236220472440944,80.31496062992126,0.0
E00016415,0.704225352112676,3.5211267605633805,11.971830985915492,83.80281690140845,0.0
E00016416,0.0,3.7383177570093458,3.7383177570093458,92.5233644859813,0.0
E00016419,2.5,7.5,10.0,80.0,0.0
E00016420,0.0,0.8264462809917356,2.479338842975207,96.69421487603306,0.0
E00173947,2.380952380952381,1.5873015873015872,4.761904761904762,91.26984126984127,0.0
E00173948,0.0,0.0,0.5714285714285714,99.42857142857143,0.0
E00016417,1.4285714285714286,3.5714285714285716,3.5714285714285716,91.42857142857143,0.0
E00016421,0.0,3.1496062992125986,3.937007874015748,92.91338582677166,0.0
E00016423,0.0,0.819672131147541,6.557377049180328,92.62295081967213,0.0
E00016424,0.0,1.6129032258064515,3.225806451612903,95.16129032258064,0.0
E00016427,0.9433962264150944,0.0,0.0,99.05660377358491,0.0
E00016396,2.0547945205479454,15.753424657534246,15.068493150684931,67.12328767123287,0.0
