OA11CD,Owned,Shared ownership,Social rented,Private rented,Rent free
E00016330,45.2991452991453,0.0,24.786324786324787,28.205128205128204,1.7094017094017093
E00016331,59.12408759124087,0.0,6.569343065693431,34.306569343065696,0.0
E00016334,71.77914110429448,0.0,7.361963190184049,19.01840490797546,1.8404907975460123
E00016613,88.66666666666667,0.6666666666666666,2.0,8.0,0.6666666666666666
E00016614,42.96875,0.78125,42.96875,10.15625,3.125
E00016615,71.31147540983606,0.0,0.0,28.688524590163933,0.0
E00016618,24.137931034482758,0.8620689655172413,53.44827586206897,19.82758620689655,1.7241379310344827
E00016621,14.074074074074074,0.0,64.44444444444444,20.74074074074074,0.7407407407407407
E00016609,85.57692307692308,0.9615384615384616,0.9615384615384616,11.538461538461538,0.9615384615384616
E00016617,71.53284671532846,0.0,10.94890510948905,17.51824817518248,0.0
E00016619,62.5,0.0,27.941176470588236,8.823529411764707,0.7352941176470589
E00016620,89.74358974358974,0.8547008547008547,3.4188034188034186,5.982905982905983,0.0
E00016622,39.25233644859813,0.0,37.38317757009346,21.49532710280374,1.8691588785046729
E00016588,64.02439024390245,0.0,7.317073170731708,26.21951219512195,2.4390243902439024
E00016592,63.78378378378378,0.5405405405405406,3.7837837837837838,31.35135135135135,0.5405405405405406
E00016604,87.73584905660377,0.0,0.9433962264150944,11.320754716981131,0.0
E00016611,37.142857142857146,10.476190476190476,10.476190476190476,41.904761904761905,0.0
E00016612,66.66666666666667,0.0,15.555555555555555,16.666666666666668,1.1111111111111112
E00016616,37.60683760683761,0.0,10.256410256410257,52.136752136752136,0.0
E00016590,63.1578947368421,0.0,12.865497076023392,23.976608187134502,0.0
E00016591,61.53846153846154,0.0,21.53846153846154,15.384615384615385,1.5384615384615385
E00016603,60.60606060606061,0.0,18.181818181818183,20.707070707070706,0.5050505050505051
E00016606,74.54545454545455,0.0,7.878787878787879,17.575757575757574,0.0
E00016610,67.66917293233082,1.5037593984962405,8.270676691729323,22.55639097744361,0.0
E00016653,65.35433070866142,0.0,11.023622047244094,22.04724409448819,1.5748031496062993
E00016655,36.36363636363637,0.6993006993006993,7.6923076923076925,54.54545454545455,0.6993006993006993
E00016656,45.45454545454545,1.2987012987012987,11.03896103896104,40.90909090909091,1.2987012987012987
E00016662,66.66666666666667,0.0,9.401709401709402,23.076923076923077,0.8547008547008547
E00016664,61.49068322981366,0.6211180124223602,7.453416149068323,30.434782608695652,0.0
E00016631,53.57142857142857,0.7142857142857143,17.857142857142858,27.142857142857142,0.7142857142857143
E00016658,29.906542056074766,0.9345794392523364,4.672897196261682,63.55140186915888,0.9345794392523364
E00016659,37.1900826446281,0.8264462809917356,32.231404958677686,28.925619834710744,0.8264462809917356
E00016660,43.39622641509434,0.0,26.41509433962264,30.18867924528302,0.0
E00016663,40.26845637583892,0.0,22.14765100671141,36.241610738255034,1.342281879194631
E00016632,45.11278195488722,0.0,15.789473684210526,38.34586466165413,0.7518796992481203
E00016666,48.818897637795274,4.724409448818897,17.322834645669293,28.346456692913385,0.7874015748031497
E00016667,47.16981132075472,0.0,18.238993710691823,33.9622641509434,0.6289308176100629
E00016669,32.743362831858406,0.8849557522123894,34.51327433628319,31.858407079646017,0.0
E00016673,59.50413223140496,0.8264462809917356,14.87603305785124,23.96694214876033,0.8264462809917356
E00016668,42.73504273504273,1.7094017094017093,39.31623931623932,16.23931623931624,0.0
E00016670,70.27027027027027,0.9009009009009009,8.108108108108109,18.91891891891892,1.8018018018018018
E00016671,44.0,0.0,37.333333333333336,18.666666666666668,0.0
E00016672,48.93617021276596,0.0,19.858156028368793,30.49645390070922,0.7092198581560284
E00173708,31.325301204819276,1.2048192771084338,4.819277108433735,62.65060240963855,0.0
E00173710,53.389830508474574,2.542372881355932,13.559322033898304,29.661016949152543,0.847457627118644
E00016661,62.8099173553719,0.0,15.702479338842975,19.00826446280992,2.479338842975207
E00173936,7.964601769911504,8.849557522123893,61.94690265486726,21.238938053097346,0.0
E00173937,20.90909090909091,11.818181818181818,3.6363636363636362,62.72727272727273,0.9090909090909091
E00173938,36.241610738255034,0.6711409395973155,3.3557046979865772,58.38926174496644,1.342281879194631
E00174035,51.48514851485149,0.9900990099009901,1.9801980198019802,45.54455445544554,0.0
E00016796,26.751592356687897,0.0,47.77070063694268,24.840764331210192,0.6369426751592356
E00016799,52.89855072463768,0.0,14.492753623188406,32.608695652173914,0.0
E00016804,53.24074074074074,0.46296296296296297,8.796296296296296,35.648148148148145,1.8518518518518519
E00016805,46.3768115942029,0.0,27.536231884057973,26.08695652173913,0.0
E00016806,40.77669902912621,0.0,33.00970873786408,24.271844660194176,1.941747572815534
E00016781,51.81818181818182,0.0,29.09090909090909,18.181818181818183,0.9090909090909091
E00016793,12.389380530973451,0.0,78.76106194690266,7.964601769911504,0.8849557522123894
E00016794,31.858407079646017,0.0,33.6283185840708,31.858407079646017,2.6548672566371683
E00016801,53.271028037383175,0.0,16.822429906542055,29.906542056074766,0.0
E00016803,46.53465346534654,0.0,26.73267326732673,24.752475247524753,1.9801980198019802
E00016808,37.735849056603776,0.0,28.30188679245283,30.18867924528302,3.7735849056603774
E00016813,54.861111111111114,0.0,18.75,26.38888888888889,0.0
E00016814,51.93798449612403,0.0,20.155038759689923,26.356589147286822,1.550387596899225
E00016815,49.54128440366973,0.0,20.18348623853211,29.357798165137616,0.9174311926605505
E00016818,44.61538461538461,1.5384615384615385,26.923076923076923,26.153846153846153,0.7692307692307693
E00016819,41.964285714285715,0.0,30.357142857142858,26.785714285714285,0.8928571428571429
E00016778,42.857142857142854,0.7142857142857143,24.285714285714285,30.0,2.142857142857143
E00016788,49.572649572649574,0.0,28.205128205128204,22.22222222222222,0.0
E00016791,41.6,2.4,24.8,29.6,1.6
E00016800,38.392857142857146,0.0,25.0,36.607142857142854,0.0
E00016820,21.69811320754717,0.0,41.509433962264154,35.84905660377358,0.9433962264150944
E00016823,40.98360655737705,0.0,30.327868852459016,27.868852459016395,0.819672131147541
E00016300,40.54054054054054,0.0,4.054054054054054,53.37837837837838,2.027027027027027
E00016310,82.41758241758242,0.0,4.395604395604396,12.087912087912088,1.098901098901099
E00016312,45.0,2.142857142857143,15.714285714285714,36.42857142857143,0.7142857142857143
