OA11CD,Full-time,Part-time,Self-employed,Working student,Unemployed,Inactive
E00016415,30.76923076923077,12.955465587044534,7.287449392712551,3.2388663967611335,8.906882591093117,36.8421052631579
E00016416,29.142857142857142,13.714285714285714,8.0,2.857142857142857,11.428571428571429,34.857142857142854
E00016419,34.42622950819672,16.80327868852459,2.8688524590163933,2.8688524590163933,9.01639344262295,34.01639344262295
E00016420,24.88479262672811,15.2073732718894,5.529953917050691,4.608294930875576,8.294930875576037,41.474654377880185
E00173947,36.48068669527897,9.871244635193133,3.4334763948497855,8.15450643776824,13.304721030042918,28.755364806866954
E00173948,32.967032967032964,10.622710622710622,9.89010989010989,7.326007326007326,8.424908424908425,30.76923076923077
E00016417,24.12280701754386,17.54385964912281,3.0701754385964914,7.456140350877193,9.649122807017545,38.1578947368421
E00016421,25.0,17.647058823529413,4.901960784313726,7.8431372549019605,8.823529411764707,35.78431372549019
E00016423,27.155172413793103,14.655172413793103,8.189655172413794,5.603448275862069,9.482758620689655,34.91379310344828
E00016424,25.943396226415093,13.20754716981132,7.547169811320755,4.716981132075472,10.377358490566039,38.20754716981132
E00016427,25.308641975308642,8.641975308641975,4.938271604938271,6.790123456790123,17.28395061728395,37.03703703703704
E00016396,31.40096618357488,10.144927536231885,4.3478260869565215,4.3478260869565215,12.560386473429952,37.19806763285024
E00016426,35.90909090909091,12.272727272727273,8.181818181818182,7.7272727272727275,5.0,30.90909090909091
E00016428,36.231884057971016,10.507246376811594,14.855072463768115,11.231884057971014,6.521739130434782,20.652173913043477
E00016429,41.9811320754717,8.49056603773585,12.264150943396226,3.7735849056603774,3.7735849056603774,29.71698113207547
E00016430,32.47422680412371,12.88659793814433,6.185567010309279,5.670103092783505,8.762886597938145,34.02061855670103
E00016680,53.225806451612904,11.827956989247312,7.526881720430108,6.451612903225806,9.13978494623656,11.827956989247312
E00016716,49.18032786885246,11.065573770491802,10.245901639344263,8.19672131147541,7.377049180327869,13.934426229508198
E00016717,46.71052631578947,14.473684210526315,7.894736842105263,5.921052631578948,11.842105263157896,13.157894736842104
E00016719,36.111111111111114,17.22222222222222,3.3333333333333335,6.666666666666667,9.444444444444445,27.22222222222222
E00016720,47.234042553191486,11.914893617021276,7.659574468085107,6.808510638297872,5.1063829787234045,21.27659574468085
E00016725,45.08670520231214,12.716763005780347,9.826589595375722,2.8901734104046244,9.826589595375722,19.653179190751445
E00016706,27.84090909090909,14.204545454545455,10.227272727272727,6.818181818181818,6.818181818181818,34.09090909090909
E00016708,33.59375,11.71875,5.078125,5.078125,8.59375,35.9375
E00016709,31.132075471698112,12.578616352201259,8.80503144654088,9.119496855345911,8.49056603773585,29.87421383647799
E00016714,33.649289099526065,17.061611374407583,7.109004739336493,6.161137440758294,9.004739336492891,27.01421800947867
E00016715,37.18411552346571,7.581227436823105,15.16245487364621,6.859205776173285,9.747292418772563,23.465703971119133
E00016675,45.78947368421053,12.105263157894736,14.736842105263158,5.2631578947368425,5.7894736842105265,16.31578947368421
E00016677,21.350762527233115,5.010893246187364,4.57516339869281,21.132897603485837,4.357298474945534,43.57298474945534
E00016683,60.15325670498084,5.747126436781609,10.727969348659004,6.130268199233717,4.597701149425287,12.64367816091954
E00016697,25.301204819277107,18.473895582329316,7.228915662650603,9.63855421686747,5.220883534136546,34.136546184738954
E00173940,40.83044982698962,10.380622837370241,11.764705882352942,6.228373702422146,5.882352941176471,24.913494809688583
E00173949,50.156739811912225,13.793103448275861,11.598746081504702,8.77742946708464,3.4482758620689653,12.225705329153605
E00016684,54.5945945945946,9.72972972972973,9.72972972972973,4.324324324324325,6.486486486486487,15.135135135135135
E00016687,57.961783439490446,3.821656050955414,8.9171974522293,3.1847133757961785,5.095541401273885,21.019108280254777
E00016694,28.512396694214875,14.462809917355372,11.983471074380166,8.677685950413224,9.50413223140496,26.859504132231404
E00016718,24.46808510638298,13.297872340425531,8.51063829787234,5.851063829787234,11.170212765957446,36.702127659574465
E00016721,34.319526627218934,13.017751479289942,8.284023668639053,3.5502958579881656,7.100591715976331,33.72781065088758
E00016723,32.38095238095238,16.666666666666668,4.761904761904762,4.285714285714286,11.904761904761905,30.0
E00016679,35.88516746411483,7.177033492822966,5.741626794258373,3.827751196172249,6.220095693779904,41.14832535885167
E00016689,42.21105527638191,13.5678391959799,11.055276381909549,8.542713567839195,4.0201005025125625,20.603015075376884
E00016693,29.304029304029303,9.89010989010989,8.058608058608058,9.89010989010989,6.593406593406593,36.26373626373626
E00016701,41.95402298850575,9.770114942528735,9.195402298850574,9.195402298850574,3.4482758620689653,26.436781609195403
E00173939,36.56716417910448,13.432835820895523,7.462686567164179,6.7164179104477615,8.955223880597014,26.865671641791046
E00016210,31.1284046692607,9.727626459143968,7.003891050583658,9.727626459143968,4.280155642023346,38.13229571984436
E00016239,42.42424242424242,13.636363636363637,6.4393939393939394,6.4393939393939394,4.166666666666667,26.893939393939394
E00016240,31.386861313868614,18.248175182481752,1.4598540145985401,9.489051094890511,2.18978102189781,37.22627737226277
E00016241,39.111111111111114,11.555555555555555,9.333333333333334,3.111111111111111,8.444444444444445,28.444444444444443
E00016245,29.56989247311828,12.365591397849462,9.67741935483871,9.13978494623656,7.526881720430108,31.72043010752688
E00016211,28.79581151832461,15.18324607329843,8.37696335078534,6.282722513089006,9.424083769633508,31.93717277486911
E00016213,36.63003663003663,10.989010989010989,9.89010989010989,8.058608058608058,8.058608058608058,26.373626373626372
E00016244,37.8839590443686,17.747440273037544,11.945392491467576,10.921501706484642,3.4129692832764507,18.088737201365188
E00016250,42.10526315789474,9.569377990430622,6.220095693779904,9.569377990430622,6.698564593301436,25.83732057416268
E00174011,48.484848484848484,7.070707070707071,17.171717171717173,10.1010101010101,5.05050505050505,12.121212121212121
E00174032,27.789934354485776,9.62800875273523,7.439824945295404,18.38074398249453,3.719912472647702,33.04157549234136
E00174033,29.761904761904763,21.428571428571427,10.714285714285714,5.9523809523809526,8.333333333333334,23.80952380952381
E00016216,41.46341463414634,15.331010452961673,18.81533101045296,5.2264808362369335,4.878048780487805,14.285714285714286
E00016236,46.646341463414636,10.365853658536585,12.804878048780488,7.926829268292683,5.487804878048781,16.76829268292683
E00016246,35.16483516483517,13.186813186813186,6.95970695970696,5.86080586080586,7.6923076923076925,31.135531135531135
E00016248,54.411764705882355,9.926470588235293,12.867647058823529,4.779411764705882,4.779411764705882,13.235294117647058
E00016252,41.666666666666664,9.0,12.666666666666666,7.666666666666667,6.666666666666667,22.333333333333332
E00016214,42.48366013071895,10.784313725490197,13.071895424836601,6.862745098039215,5.882352941176471,20.915032679738562
E00016215,45.3183520599251,10.112359550561798,9.737827715355806,11.235955056179776,5.617977528089888,17.97752808988764
E00016217,40.60606060606061,8.181818181818182,13.93939393939394,6.666666666666667,5.454545454545454,25.151515151515152
E00016237,37.130801687763714,10.126582278481013,10.126582278481013,9.282700421940929,3.7974683544303796,29.535864978902953
E00016247,43.36283185840708,9.734513274336283,15.044247787610619,6.6371681415929205,4.867256637168142,20.353982300884955
E00016253,40.316205533596836,7.905138339920948,12.25296442687747,6.719367588932807,4.743083003952569,28.063241106719367
E00016209,31.437125748502993,11.077844311377245,12.275449101796408,11.377245508982035,5.089820359281437,28.74251497005988
E00016235,47.24409448818898,9.84251968503937,10.236220472440944,9.84251968503937,5.118110236220472,17.716535433070867
E00016238,35.54913294797688,8.092485549132949,10.115606936416185,17.052023121387283,6.069364161849711,23.121387283236995
E00173941,19.284294234592444,5.168986083499006,5.36779324055666,22.067594433399602,1.1928429423459244,46.91848906560636
E00173942,28.88888888888889,8.88888888888889,10.222222222222221,14.222222222222221,3.111111111111111,34.666666666666664
E00016881,34.04255319148936,12.23404255319149,7.9787234042553195,7.446808510638298,9.042553191489361,29.25531914893617
E00016915,28.97196261682243,13.08411214953271,12.149532710280374,8.411214953271028,10.74766355140187,26.635514018691588
E00016916,32.231404958677686,11.983471074380166,2.8925619834710745,4.958677685950414,10.743801652892563,37.1900826446281
E00016920,26.52173913043478,10.434782608695652,7.391304347826087,6.521739130434782,10.434782608695652,38.69565217391305
E00173950,39.351851851851855,8.796296296296296,6.944444444444445,8.333333333333334,6.944444444444445,29.62962962962963
E00173951,28.571428571428573,15.126050420168067,5.882352941176471,4.621848739495798,10.084033613445378,35.714285714285715
E00016921,33.480176211453745,10.572687224669604,12.775330396475772,5.286343612334802,4.405286343612334,33.480176211453745
E00016922,33.06772908366534,9.163346613545817,12.350597609561753,9.163346613545817,5.577689243027889,30.677290836653388
E00016923,33.673469387755105,7.482993197278912,14.965986394557824,17.006802721088434,4.421768707482993,22.448979591836736
E00016925,44.91525423728814,9.03954802259887,15.254237288135593,13.27683615819209,3.9548022598870056,13.559322033898304
E00016926,37.295081967213115,12.704918032786885,13.114754098360656,8.19672131147541,4.918032786885246,23.770491803278688
E00016917,42.5061425061425,11.056511056511056,10.073710073710073,9.828009828009828,4.914004914004914,21.62162162162162
E00016918,40.78549848942598,9.969788519637461,14.501510574018127,12.084592145015106,3.323262839879154,19.335347432024168
E00016919,38.888888888888886,12.222222222222221,15.925925925925926,5.925925925925926,5.185185185185185,21.85185185185185
E00016924,34.065934065934066,7.6923076923076925,14.835164835164836,12.087912087912088,4.945054945054945,26.373626373626372
E00016927,44.12955465587044,7.287449392712551,14.979757085020243,7.287449392712551,7.287449392712551,19.02834008097166
E00016879,37.971014492753625,9.855072463768115,20.579710144927535,5.217391304347826,4.3478260869565215,22.028985507246375
E00016884,40.54054054054054,11.583011583011583,19.69111969111969,5.019305019305019,5.019305019305019,18.146718146718147
E00016886,41.1764705882353,11.07266435986159,18.685121107266436,3.114186851211073,4.844290657439446,21.10726643598616
E00016893,36.971830985915496,12.32394366197183,16.901408450704224,4.225352112676056,3.5211267605633805,26.056338028169016
E00016885,41.77777777777778,13.333333333333334,14.222222222222221,5.333333333333333,2.2222222222222223,23.11111111111111
E00016887,33.15217391304348,8.695652173913043,18.47826086956522,5.978260869565218,4.3478260869565215,29.347826086956523
E00016889,36.94581280788177,9.852216748768473,13.300492610837438,8.866995073891626,6.896551724137931,24.137931034482758
E00016890,38.095238095238095,9.523809523809524,13.333333333333334,5.714285714285714,6.190476190476191,27.142857142857142
E00016895,37.81512605042017,10.92436974789916,17.647058823529413,4.621848739495798,6.722689075630252,22.26890756302521
E00016159,52.63157894736842,6.220095693779904,11.004784688995215,2.3923444976076556,3.827751196172249,23.923444976076556
E00016173,43.162393162393165,11.965811965811966,14.102564102564102,1.7094017094017093,5.128205128205129,23.931623931623932
E00016176,60.33755274261603,9.70464135021097,16.033755274261605,1.6877637130801688,1.6877637130801688,10.548523206751055
E00016184,54.32692307692308,11.057692307692308,16.826923076923077,2.4038461538461537,3.3653846153846154,12.01923076923077
E00016186,52.22672064777328,7.6923076923076925,11.740890688259109,4.048582995951417,4.4534412955465585,19.838056680161944
E00016188,47.98206278026906,8.071748878923767,15.246636771300448,4.0358744394618835,2.242152466367713,22.42152466367713
E00016164,33.047210300429185,11.587982832618026,12.875536480686696,2.1459227467811157,7.296137339055794,33.047210300429185
E00016170,35.416666666666664,9.583333333333334,7.083333333333333,3.3333333333333335,10.833333333333334,33.75
E00016175,47.6,10.4,8.4,1.6,7.2,24.8
E00016181,35.2,12.8,8.8,6.8,9.6,26.8
E00016182,47.41035856573705,10.756972111553784,17.92828685258964,5.179282868525896,1.9920318725099602,16.733067729083665
E00016162,49.75845410628019,8.695652173913043,14.009661835748792,1.932367149758454,3.864734299516908,21.73913043478261
E00016198,43.66197183098591,8.92018779342723,10.328638497652582,5.164319248826291,9.389671361502348,22.535211267605632
E00016202,27.860696517412936,14.925373134328359,6.467661691542289,6.467661691542289,11.940298507462687,32.33830845771144
E00016205,57.72727272727273,6.363636363636363,17.272727272727273,0.9090909090909091,3.6363636363636362,14.090909090909092
E00016208,47.19626168224299,7.94392523364486,10.280373831775702,2.803738317757009,10.74766355140187,21.02803738317757
E00016199,31.858407079646017,11.946902654867257,10.619469026548673,6.1946902654867255,7.079646017699115,32.30088495575221
E00016200,23.448275862068964,13.793103448275861,4.137931034482759,5.517241379310345,11.724137931034482,41.37931034482759
E00016201,24.347826086956523,8.695652173913043,9.565217391304348,6.956521739130435,9.565217391304348,40.869565217391305
E00016203,15.533980582524272,10.194174757281553,8.25242718446602,3.3980582524271843,13.106796116504855,49.51456310679612
E00016207,28.163265306122447,12.653061224489797,8.571428571428571,5.714285714285714,9.795918367346939,35.10204081632653
E00016163,46.86192468619247,7.112970711297071,14.644351464435147,7.949790794979079,5.857740585774058,17.573221757322177
E00016165,49.00990099009901,5.445544554455446,17.326732673267326,1.9801980198019802,2.4752475247524752,23.762376237623762
E00016168,60.78431372549019,5.228758169934641,21.568627450980394,1.3071895424836601,3.2679738562091503,7.8431372549019605
E00016169,32.72727272727273,11.363636363636363,18.181818181818183,0.45454545454545453,1.8181818181818181,35.45454545454545
E00016172,45.7286432160804,9.547738693467336,14.57286432160804,2.512562814070352,11.557788944723619,16.08040201005025
E00016177,45.40816326530612,7.653061224489796,17.346938775510203,0.0,5.612244897959184,23.979591836734695
E00016219,34.375,13.392857142857142,14.285714285714286,3.125,7.589285714285714,27.232142857142858
E00016220,51.36363636363637,12.272727272727273,13.181818181818182,3.1818181818181817,2.272727272727273,17.727272727272727
E00016221,44.97991967871486,9.63855421686747,13.25301204819277,6.827309236947791,5.220883534136546,20.080321285140563
E00016223,43.850267379679146,12.29946524064171,11.764705882352942,3.7433155080213902,5.347593582887701,22.994652406417114
E00016225,47.706422018348626,11.46788990825688,17.431192660550458,2.293577981651376,2.7522935779816513,18.34862385321101
E00016255,62.88659793814433,12.88659793814433,11.34020618556701,3.0927835051546393,1.5463917525773196,8.24742268041237
E00016218,51.41509433962264,6.132075471698113,15.09433962264151,9.433962264150944,4.716981132075472,13.20754716981132
E00016222,40.83044982698962,12.110726643598616,11.764705882352942,3.8062283737024223,10.034602076124568,21.453287197231834
E00016224,50.173010380622834,9.688581314878892,18.33910034602076,1.3840830449826989,5.536332179930795,14.878892733564014
E00016226,37.890625,10.546875,12.109375,4.6875,6.25,28.515625
E00016227,39.375,7.1875,11.25,6.875,4.375,30.9375
E00016228,43.69747899159664,13.025210084033613,13.445378151260504,3.361344537815126,5.46218487394958,21.008403361344538
E00016229,42.13649851632047,11.869436201780415,13.649851632047477,4.747774480712166,4.451038575667655,23.14540059347181
E00016230,40.28268551236749,10.60070671378092,12.36749116607774,6.007067137809187,8.480565371024735,22.261484098939928
E00016231,39.84375,9.375,9.375,5.078125,10.546875,25.78125
E00016232,35.10204081632653,14.285714285714286,12.244897959183673,6.122448979591836,6.122448979591836,26.122448979591837
E00016233,40.3921568627451,13.72549019607843,6.2745098039215685,8.235294117647058,7.450980392156863,23.92156862745098
E00016212,38.9344262295082,13.114754098360656,9.01639344262295,11.475409836065573,5.737704918032787,21.721311475409838
E00016249,31.843575418994412,10.05586592178771,7.82122905027933,4.4692737430167595,7.82122905027933,37.98882681564246
E00016254,33.07984790874525,12.547528517110266,16.730038022813687,8.365019011406844,4.182509505703422,25.09505703422053
E00173952,39.473684210526315,5.7894736842105265,10.0,3.6842105263157894,6.842105263157895,34.21052631578947
E00174016,41.45077720207254,9.844559585492227,9.844559585492227,8.808290155440414,3.1088082901554404,26.94300518134715
E00174022,48.554913294797686,13.294797687861271,6.358381502890174,1.7341040462427746,6.936416184971098,23.121387283236995
E00174008,76.23762376237623,4.9504950495049505,7.425742574257426,1.9801980198019802,3.4653465346534653,5.9405940594059405
E00174010,71.35416666666667,4.6875,6.770833333333333,3.6458333333333335,3.6458333333333335,9.895833333333334
E00174013,69.04761904761905,6.190476190476191,7.619047619047619,2.857142857142857,4.761904761904762,9.523809523809524
E00174015,75.14450867052022,1.1560693641618498,9.826589595375722,2.8901734104046244,4.624277456647399,6.358381502890174
E00174025,74.39613526570048,3.864734299516908,8.695652173913043,0.4830917874396135,3.864734299516908,8.695652173913043
E00174027,74.0,0.6666666666666666,8.666666666666666,1.3333333333333333,2.6666666666666665,12.666666666666666
E00016178,35.79545454545455,15.909090909090908,6.818181818181818,2.840909090909091,5.681818181818182,32.95454545454545
E00016179,49.282296650717704,7.177033492822966,13.397129186602871,4.30622009569378,6.698564593301436,19.138755980861244
E00016180,44.27860696517413,6.467661691542289,14.925373134328359,1.9900497512437811,3.9800995024875623,28.35820895522388
E00016187,52.765957446808514,8.936170212765957,10.212765957446809,2.978723404255319,4.25531914893617,20.851063829787233
E00016189,54.34782608695652,8.695652173913043,12.608695652173912,0.0,1.7391304347826086,22.608695652173914
E00016166,50.0,12.658227848101266,15.822784810126583,3.1645569620253164,3.1645569620253164,15.189873417721518
E00016167,38.13953488372093,9.30232558139535,16.27906976744186,0.9302325581395349,0.9302325581395349,34.41860465116279
E00016171,61.21673003802282,6.844106463878327,12.167300380228136,4.942965779467681,2.661596958174905,12.167300380228136
E00016174,47.95918367346939,9.693877551020408,19.897959183673468,0.5102040816326531,1.530612244897959,20.408163265306122
E00016204,57.075471698113205,6.60377358490566,8.018867924528301,2.358490566037736,5.188679245283019,20.754716981132077
E00016206,51.690821256038646,7.729468599033816,15.942028985507246,2.4154589371980677,2.4154589371980677,19.806763285024154
E00016160,46.30541871921182,11.330049261083744,13.793103448275861,0.49261083743842365,2.955665024630542,25.123152709359605
E00016183,53.883495145631066,8.737864077669903,16.50485436893204,0.970873786407767,0.970873786407767,18.932038834951456
E00016185,42.94117647058823,12.941176470588236,17.647058823529413,1.1764705882352942,1.7647058823529411,23.529411764705884
E00016191,57.36842105263158,4.7368421052631575,11.578947368421053,1.5789473684210527,1.0526315789473684,23.68421052631579
E00016195,54.35897435897436,9.23076923076923,9.23076923076923,1.5384615384615385,2.051282051282051,23.58974358974359
E00016197,63.91304347826087,6.521739130434782,11.73913043478261,3.4782608695652173,3.9130434782608696,10.434782608695652
E00016161,51.41843971631206,8.51063829787234,12.76595744680851,3.5460992907801416,3.5460992907801416,20.21276595744681
