OA11CD,"1. Managers, directors and senior officials",2. Professional occupations,3. Associate professional and technical occupations,4. Administrative and secretarial occupations,5. Skilled trades occupations,"6. Caring, leisure and other service occupations",7. Sales and customer service occupations,8. Process plant and machine operatives,9. Elementary occupations
E00016415,10.76923076923077,16.153846153846153,5.384615384615385,10.0,16.153846153846153,9.23076923076923,5.384615384615385,6.923076923076923,20.0
E00016416,8.602150537634408,5.376344086021505,9.67741935483871,10.75268817204301,15.053763440860216,19.35483870967742,6.451612903225806,7.526881720430108,17.204301075268816
E00016419,8.02919708029197,12.408759124087592,6.569343065693431,10.218978102189782,16.05839416058394,15.328467153284672,6.569343065693431,1.4598540145985401,23.357664233576642
E00016420,5.714285714285714,14.285714285714286,6.666666666666667,6.666666666666667,12.380952380952381,17.142857142857142,14.285714285714286,9.523809523809524,13.333333333333334
E00173947,0.7936507936507936,11.11111111111111,12.698412698412698,9.523809523809524,7.142857142857143,17.46031746031746,19.841269841269842,2.380952380952381,19.047619047619047
E00173948,7.361963190184049,18.404907975460123,10.429447852760736,11.042944785276074,12.269938650306749,9.202453987730062,11.042944785276074,3.6809815950920246,16.56441717791411
E00016417,6.896551724137931,15.517241379310345,6.896551724137931,8.620689655172415,9.482758620689655,19.82758620689655,12.931034482758621,3.4482758620689653,16.379310344827587
E00016421,6.481481481481482,10.185185185185185,4.62962962962963,1.8518518518518519,5.555555555555555,24.074074074074073,17.59259259259259,4.62962962962963,25.0
E00016423,6.557377049180328,12.295081967213115,9.01639344262295,11.475409836065573,9.01639344262295,12.295081967213115,13.114754098360656,4.918032786885246,21.311475409836067
E00016424,10.476190476190476,2.857142857142857,7.619047619047619,7.619047619047619,14.285714285714286,17.142857142857142,12.380952380952381,7.619047619047619,20.0
E00016427,1.3888888888888888,9.722222222222221,4.166666666666667,5.555555555555555,6.944444444444445,23.61111111111111,12.5,12.5,23.61111111111111
E00016396,9.803921568627452,18.627450980392158,6.862745098039215,9.803921568627452,10.784313725490197,13.72549019607843,4.901960784313726,3.9215686274509802,21.568627450980394
E00016426,5.797101449275362,13.768115942028986,13.768115942028986,7.971014492753623,4.3478260869565215,17.391304347826086,9.420289855072463,7.246376811594203,20.28985507246377
E00016428,7.17948717948718,15.384615384615385,17.94871794871795,8.205128205128204,10.256410256410257,11.794871794871796,9.743589743589743,2.051282051282051,17.435897435897434
E00016429,10.714285714285714,32.142857142857146,21.428571428571427,10.0,5.0,2.857142857142857,5.0,2.142857142857143,10.714285714285714
E00016430,5.714285714285714,9.523809523809524,8.571428571428571,12.380952380952381,7.619047619047619,19.047619047619047,11.428571428571429,6.666666666666667,19.047619047619047
E00016680,7.482993197278912,14.285714285714286,17.006802721088434,10.884353741496598,10.204081632653061,7.482993197278912,17.006802721088434,4.081632653061225,11.564625850340136
E00016716,11.764705882352942,17.112299465240643,11.229946524064172,7.4866310160427805,7.4866310160427805,11.229946524064172,8.556149732620321,3.7433155080213902,21.390374331550802
E00016717,8.928571428571429,17.857142857142858,12.5,9.821428571428571,6.25,8.035714285714286,8.928571428571429,6.25,21.428571428571427
E00016719,3.6363636363636362,11.818181818181818,11.818181818181818,11.818181818181818,9.090909090909092,13.636363636363637,15.454545454545455,2.727272727272727,20.0
E00016720,10.588235294117647,15.882352941176471,11.176470588235293,8.823529411764707,7.647058823529412,10.0,10.0,5.882352941176471,20.0
E00016725,4.201680672268908,21.008403361344538,17.647058823529413,10.084033613445378,10.084033613445378,10.084033613445378,10.92436974789916,0.8403361344537815,15.126050420168067
E00016706,8.737864077669903,14.563106796116505,10.679611650485437,9.70873786407767,7.766990291262136,16.50485436893204,7.766990291262136,5.825242718446602,18.446601941747574
E00016708,7.194244604316546,25.899280575539567,11.510791366906474,7.194244604316546,6.474820143884892,10.071942446043165,6.474820143884892,3.597122302158273,21.58273381294964
E00016709,8.02139037433155,15.508021390374331,19.78609625668449,5.347593582887701,8.02139037433155,14.973262032085561,12.29946524064171,3.2085561497326203,12.834224598930481
E00016714,9.090909090909092,16.666666666666668,13.636363636363637,11.363636363636363,3.787878787878788,9.848484848484848,11.363636363636363,1.5151515151515151,22.727272727272727
E00016715,10.555555555555555,15.555555555555555,28.333333333333332,12.222222222222221,4.444444444444445,5.555555555555555,9.444444444444445,2.2222222222222223,11.666666666666666
E00016675,6.206896551724138,15.862068965517242,12.413793103448276,19.310344827586206,12.413793103448276,11.03448275862069,7.586206896551724,2.0689655172413794,13.10344827586207
E00016677,12.437810945273633,19.90049751243781,7.462686567164179,9.45273631840796,6.467661691542289,10.447761194029852,14.427860696517413,1.9900497512437811,17.412935323383085
E00016683,9.47867298578199,23.696682464454977,15.639810426540285,16.113744075829384,9.47867298578199,4.265402843601896,5.213270142180095,1.4218009478672986,14.691943127962086
E00016697,4.895104895104895,16.083916083916083,11.188811188811188,9.090909090909092,8.391608391608392,16.083916083916083,12.587412587412587,6.293706293706293,15.384615384615385
E00173940,6.598984771573604,21.82741116751269,11.6751269035533,12.182741116751268,11.6751269035533,9.137055837563452,7.614213197969543,5.0761421319796955,14.213197969543147
E00173949,10.526315789473685,25.93984962406015,9.398496240601503,10.526315789473685,8.646616541353383,9.774436090225564,8.270676691729323,3.007518796992481,13.909774436090226
E00016684,8.333333333333334,16.666666666666668,15.277777777777779,13.88888888888889,8.333333333333334,9.722222222222221,6.944444444444445,4.166666666666667,16.666666666666668
E00016687,18.103448275862068,22.413793103448278,12.068965517241379,15.517241379310345,9.482758620689655,9.482758620689655,2.586206896551724,1.7241379310344827,8.620689655172415
E00016694,8.219178082191782,19.17808219178082,13.013698630136986,12.32876712328767,6.164383561643835,8.904109589041095,15.068493150684931,5.47945205479452,11.643835616438356
E00016718,2.0408163265306123,12.244897959183673,9.183673469387756,9.183673469387756,15.306122448979592,15.306122448979592,14.285714285714286,5.1020408163265305,17.346938775510203
E00016721,7.070707070707071,9.090909090909092,6.0606060606060606,11.11111111111111,4.040404040404041,18.181818181818183,14.141414141414142,5.05050505050505,25.252525252525253
E00016723,4.273504273504273,6.837606837606837,12.820512820512821,10.256410256410257,5.128205128205129,18.803418803418804,10.256410256410257,5.128205128205129,26.495726495726494
E00016679,3.7735849056603774,25.471698113207548,9.433962264150944,15.09433962264151,6.60377358490566,12.264150943396226,7.547169811320755,8.49056603773585,11.320754716981131
E00016689,9.090909090909092,24.475524475524477,13.286713286713287,13.986013986013987,4.895104895104895,11.188811188811188,6.293706293706293,2.797202797202797,13.986013986013987
E00016693,8.333333333333334,15.972222222222221,17.36111111111111,5.555555555555555,9.027777777777779,10.416666666666666,9.722222222222221,6.25,17.36111111111111
E00016701,9.01639344262295,22.131147540983605,13.934426229508198,16.39344262295082,7.377049180327869,8.19672131147541,6.557377049180328,5.737704918032787,10.655737704918034
E00173939,2.380952380952381,15.476190476190476,7.142857142857143,15.476190476190476,7.142857142857143,14.285714285714286,7.142857142857143,4.761904761904762,26.19047619047619
E00016210,8.51063829787234,14.184397163120567,12.76595744680851,10.638297872340425,7.801418439716312,8.51063829787234,14.893617021276595,3.5460992907801416,19.148936170212767
E00016239,3.3333333333333335,11.666666666666666,16.666666666666668,12.222222222222221,8.88888888888889,9.444444444444445,10.0,8.333333333333334,19.444444444444443
E00016240,6.329113924050633,15.189873417721518,2.5316455696202533,8.860759493670885,7.594936708860759,17.72151898734177,12.658227848101266,8.860759493670885,20.253164556962027
E00016241,4.3478260869565215,18.840579710144926,12.318840579710145,7.971014492753623,9.420289855072463,13.043478260869565,7.971014492753623,10.144927536231885,15.942028985507246
E00016245,6.481481481481482,20.37037037037037,12.037037037037036,12.962962962962964,4.62962962962963,13.88888888888889,3.7037037037037037,8.333333333333334,17.59259259259259
E00016211,14.678899082568808,10.091743119266056,15.596330275229358,9.174311926605505,9.174311926605505,11.926605504587156,9.174311926605505,5.504587155963303,14.678899082568808
E00016213,6.936416184971098,18.497109826589597,19.07514450867052,11.560693641618498,4.046242774566474,11.560693641618498,12.716763005780347,5.202312138728324,10.404624277456648
E00016244,8.035714285714286,20.535714285714285,14.732142857142858,13.839285714285714,8.482142857142858,6.696428571428571,11.607142857142858,2.232142857142857,13.839285714285714
E00016250,14.925373134328359,17.91044776119403,10.447761194029852,20.149253731343283,3.7313432835820897,6.7164179104477615,9.701492537313433,2.985074626865672,13.432835820895523
E00174011,12.658227848101266,5.063291139240507,18.9873417721519,24.050632911392405,2.5316455696202533,7.594936708860759,13.924050632911392,2.5316455696202533,12.658227848101266
E00174032,11.068702290076336,9.541984732824428,17.17557251908397,9.541984732824428,3.435114503816794,15.267175572519085,14.885496183206106,1.1450381679389312,17.938931297709924
E00174033,1.7543859649122806,12.280701754385966,31.57894736842105,8.771929824561404,5.2631578947368425,17.54385964912281,5.2631578947368425,5.2631578947368425,12.280701754385966
E00016216,9.051724137931034,28.448275862068964,29.310344827586206,9.482758620689655,6.4655172413793105,5.172413793103448,5.603448275862069,0.43103448275862066,6.0344827586206895
E00016236,10.612244897959183,24.897959183673468,22.040816326530614,6.530612244897959,7.346938775510204,8.16326530612245,4.489795918367347,1.6326530612244898,14.285714285714286
E00016246,7.5,21.875,15.0,10.0,8.125,11.875,10.0,2.5,13.125
E00016248,14.545454545454545,30.0,28.181818181818183,7.2727272727272725,5.0,6.818181818181818,5.0,0.9090909090909091,2.272727272727273
E00016252,8.21256038647343,26.570048309178745,24.154589371980677,11.11111111111111,5.314009661835748,8.21256038647343,6.763285024154589,0.4830917874396135,9.178743961352657
E00016214,9.00900900900901,20.27027027027027,25.675675675675677,11.26126126126126,4.504504504504505,10.81081081081081,7.207207207207207,2.2522522522522523,9.00900900900901
E00016215,10.050251256281408,21.608040201005025,18.592964824120603,12.06030150753769,9.045226130653266,8.040201005025125,6.030150753768845,3.5175879396984926,11.055276381909549
E00016217,14.15929203539823,25.221238938053098,22.56637168141593,11.061946902654867,8.4070796460177,5.752212389380531,3.982300884955752,1.7699115044247788,7.079646017699115
E00016237,7.792207792207792,20.77922077922078,11.688311688311689,12.337662337662337,11.688311688311689,12.987012987012987,6.4935064935064934,2.5974025974025974,13.636363636363637
E00016247,10.429447852760736,29.447852760736197,24.539877300613497,12.269938650306749,1.8404907975460123,4.9079754601226995,4.294478527607362,3.6809815950920246,8.588957055214724
E00016253,10.778443113772456,18.562874251497007,14.37125748502994,11.976047904191617,8.982035928143713,12.574850299401197,5.9880239520958085,4.191616766467066,12.574850299401197
E00016209,8.78048780487805,15.609756097560975,19.024390243902438,7.804878048780488,9.268292682926829,14.634146341463415,7.317073170731708,2.926829268292683,14.634146341463415
E00016235,8.854166666666666,24.479166666666668,25.0,10.416666666666666,6.25,6.25,4.166666666666667,2.6041666666666665,11.979166666666666
E00016238,6.382978723404255,20.0,23.829787234042552,8.085106382978724,8.936170212765957,8.936170212765957,9.787234042553191,1.702127659574468,12.340425531914894
E00173941,6.392694063926941,10.95890410958904,23.744292237442924,10.95890410958904,4.109589041095891,9.58904109589041,14.155251141552512,1.82648401826484,18.264840182648403
E00173942,5.925925925925926,20.0,22.962962962962962,8.148148148148149,11.11111111111111,12.592592592592593,7.407407407407407,0.0,11.851851851851851
E00016881,6.363636363636363,13.636363636363637,14.545454545454545,9.090909090909092,11.818181818181818,17.272727272727273,12.727272727272727,0.9090909090909091,13.636363636363637
E00016915,6.870229007633588,12.213740458015268,10.687022900763358,3.816793893129771,16.793893129770993,11.450381679389313,9.923664122137405,5.343511450381679,22.900763358778626
E00016916,4.918032786885246,15.573770491803279,13.934426229508198,8.19672131147541,6.557377049180328,15.573770491803279,4.918032786885246,4.098360655737705,26.229508196721312
E00016920,1.7699115044247788,14.15929203539823,10.619469026548673,7.079646017699115,11.504424778761061,19.469026548672566,11.504424778761061,7.964601769911504,15.929203539823009
E00173950,5.2631578947368425,12.030075187969924,18.796992481203006,17.293233082706767,11.278195488721805,7.518796992481203,9.774436090225564,2.255639097744361,15.789473684210526
E00173951,7.8125,15.625,14.84375,17.96875,5.46875,13.28125,6.25,7.03125,11.71875
E00016921,10.869565217391305,12.318840579710145,7.971014492753623,7.246376811594203,9.420289855072463,15.217391304347826,12.318840579710145,4.3478260869565215,20.28985507246377
E00016922,9.433962264150944,25.157232704402517,17.61006289308176,8.176100628930818,9.433962264150944,6.918238993710692,8.80503144654088,3.1446540880503147,11.320754716981131
E00016923,7.960199004975125,33.333333333333336,18.90547263681592,5.970149253731344,7.462686567164179,8.457711442786069,3.9800995024875623,1.9900497512437811,11.940298507462687
E00016925,13.571428571428571,31.071428571428573,20.357142857142858,6.428571428571429,8.571428571428571,6.785714285714286,5.0,1.4285714285714286,6.785714285714286
E00016926,8.982035928143713,19.760479041916167,15.568862275449101,7.7844311377245505,9.580838323353293,17.964071856287426,8.982035928143713,4.790419161676646,6.586826347305389
E00016917,7.092198581560283,18.085106382978722,27.30496453900709,11.702127659574469,4.964539007092198,4.964539007092198,7.446808510638298,1.7730496453900708,16.666666666666668
E00016918,6.122448979591836,24.081632653061224,28.979591836734695,11.83673469387755,3.2653061224489797,3.2653061224489797,6.530612244897959,0.8163265306122449,15.10204081632653
E00016919,6.701030927835052,23.711340206185568,23.195876288659793,12.88659793814433,8.24742268041237,10.309278350515465,5.154639175257732,1.5463917525773196,8.24742268041237
E00016924,10.0,30.833333333333332,20.0,9.166666666666666,4.583333333333333,7.5,7.5,1.6666666666666667,8.75
E00016927,12.849162011173185,29.608938547486034,22.3463687150838,10.05586592178771,5.027932960893855,4.4692737430167595,7.82122905027933,2.793296089385475,5.027932960893855
E00016879,14.919354838709678,28.225806451612904,23.79032258064516,5.645161290322581,4.435483870967742,8.870967741935484,3.629032258064516,3.225806451612903,7.258064516129032
E00016884,8.24742268041237,27.31958762886598,25.77319587628866,6.701030927835052,5.154639175257732,7.216494845360825,6.701030927835052,2.577319587628866,10.309278350515465
E00016886,12.206572769953052,27.230046948356808,23.004694835680752,11.267605633802816,4.694835680751174,8.450704225352112,3.755868544600939,4.694835680751174,4.694835680751174
E00016893,12.755102040816327,28.06122448979592,21.93877551020408,9.183673469387756,5.1020408163265305,4.591836734693878,6.63265306122449,3.061224489795918,8.673469387755102
E00016885,12.727272727272727,23.03030303030303,20.606060606060606,10.909090909090908,9.090909090909092,6.0606060606060606,3.0303030303030303,2.4242424242424243,12.121212121212121
E00016887,9.01639344262295,29.508196721311474,25.40983606557377,12.295081967213115,7.377049180327869,3.278688524590164,4.098360655737705,0.819672131147541,8.19672131147541
E00016889,8.75912408759124,21.8978102189781,18.248175182481752,9.489051094890511,11.678832116788321,8.75912408759124,9.489051094890511,2.18978102189781,9.489051094890511
E00016890,7.352941176470588,18.38235294117647,15.441176470588236,14.705882352941176,10.294117647058824,9.558823529411764,5.147058823529412,5.147058823529412,13.970588235294118
E00016895,17.46987951807229,25.903614457831324,23.49397590361446,5.421686746987952,5.421686746987952,5.421686746987952,2.4096385542168677,3.6144578313253013,10.843373493975903
E00016159,20.666666666666668,32.666666666666664,18.0,8.0,8.0,6.666666666666667,2.0,2.0,2.0
E00016173,13.855421686746988,31.325301204819276,25.301204819277107,9.63855421686747,3.6144578313253013,5.421686746987952,5.421686746987952,1.8072289156626506,3.6144578313253013
E00016176,19.71153846153846,36.53846153846154,22.596153846153847,8.653846153846153,0.4807692307692308,3.8461538461538463,4.326923076923077,0.0,3.8461538461538463
E00016184,9.090909090909092,35.22727272727273,21.022727272727273,14.772727272727273,1.7045454545454546,6.818181818181818,4.545454545454546,1.1363636363636365,5.681818181818182
E00016186,14.673913043478262,30.97826086956522,22.282608695652176,14.673913043478262,4.3478260869565215,3.8043478260869565,3.260869565217391,0.0,5.978260869565218
E00016188,18.181818181818183,32.121212121212125,20.0,9.696969696969697,3.0303030303030303,4.848484848484849,4.848484848484849,1.8181818181818181,5.454545454545454
E00016164,9.352517985611511,24.46043165467626,9.352517985611511,12.23021582733813,10.79136690647482,9.352517985611511,8.633093525179856,7.194244604316546,8.633093525179856
E00016170,7.633587786259542,22.900763358778626,14.50381679389313,9.16030534351145,12.213740458015268,8.396946564885496,9.923664122137405,3.816793893129771,11.450381679389313
E00016175,14.201183431952662,27.810650887573964,14.792899408284024,7.6923076923076925,5.325443786982248,10.059171597633137,4.733727810650888,2.9585798816568047,12.42603550295858
E00016181,8.9171974522293,19.745222929936304,10.828025477707007,14.64968152866242,8.280254777070065,14.64968152866242,7.643312101910828,2.5477707006369426,12.738853503184714
E00016182,15.346534653465346,37.12871287128713,19.801980198019802,9.405940594059405,1.4851485148514851,6.435643564356436,3.9603960396039604,0.9900990099009901,5.445544554455446
E00016162,7.2368421052631575,44.73684210526316,20.394736842105264,12.5,4.605263157894737,3.9473684210526314,4.605263157894737,0.6578947368421053,1.3157894736842106
E00016198,16.083916083916083,29.37062937062937,16.083916083916083,10.48951048951049,5.594405594405594,8.391608391608392,4.195804195804196,0.6993006993006993,9.090909090909092
E00016202,9.345794392523365,11.214953271028037,12.149532710280374,8.411214953271028,12.149532710280374,14.953271028037383,11.214953271028037,4.672897196261682,15.88785046728972
E00016205,18.784530386740332,43.0939226519337,22.099447513812155,8.287292817679559,0.5524861878453039,3.867403314917127,1.6574585635359116,0.0,1.6574585635359116
E00016208,11.11111111111111,34.72222222222222,16.666666666666668,8.333333333333334,9.722222222222221,6.25,6.25,1.3888888888888888,5.555555555555555
E00016199,5.2631578947368425,24.81203007518797,15.037593984962406,12.030075187969924,7.518796992481203,13.533834586466165,7.518796992481203,3.007518796992481,11.278195488721805
E00016200,6.0606060606060606,13.636363636363637,6.0606060606060606,6.0606060606060606,4.545454545454546,21.21212121212121,13.636363636363637,6.0606060606060606,22.727272727272727
E00016201,1.8518518518518519,7.407407407407407,5.555555555555555,3.7037037037037037,7.407407407407407,12.962962962962964,16.666666666666668,14.814814814814815,29.62962962962963
E00016203,2.6666666666666665,18.666666666666668,2.6666666666666665,13.333333333333334,9.333333333333334,13.333333333333334,10.666666666666666,10.666666666666666,18.666666666666668
E00016207,10.606060606060606,23.484848484848484,12.878787878787879,18.939393939393938,4.545454545454546,9.090909090909092,7.575757575757576,5.303030303030303,7.575757575757576
E00016163,13.068181818181818,31.25,22.727272727272727,5.113636363636363,11.931818181818182,5.113636363636363,7.386363636363637,1.1363636363636365,2.272727272727273
E00016165,14.765100671140939,26.845637583892618,29.530201342281877,8.724832214765101,8.724832214765101,4.026845637583893,2.0134228187919465,1.342281879194631,4.026845637583893
E00016168,16.176470588235293,33.088235294117645,33.088235294117645,6.617647058823529,1.4705882352941178,4.411764705882353,0.7352941176470589,0.0,4.411764705882353
E00016169,21.014492753623188,32.608695652173914,21.014492753623188,6.521739130434782,3.6231884057971016,6.521739130434782,2.1739130434782608,0.7246376811594203,5.797101449275362
E00016172,8.333333333333334,29.86111111111111,14.583333333333334,14.583333333333334,6.944444444444445,1.3888888888888888,11.11111111111111,6.25,6.944444444444445
E00016177,14.492753623188406,34.78260869565217,26.08695652173913,9.420289855072463,2.1739130434782608,2.1739130434782608,2.898550724637681,2.1739130434782608,5.797101449275362
E00016219,8.904109589041095,24.65753424657534,26.027397260273972,8.904109589041095,4.109589041095891,8.219178082191782,3.4246575342465753,3.4246575342465753,12.32876712328767
E00016220,7.386363636363637,36.93181818181818,23.863636363636363,8.522727272727273,2.840909090909091,8.522727272727273,7.386363636363637,1.1363636363636365,3.409090909090909
E00016221,12.154696132596685,29.834254143646408,24.861878453038674,11.049723756906078,3.867403314917127,8.287292817679559,3.314917127071823,0.5524861878453039,6.077348066298343
E00016223,11.363636363636363,31.060606060606062,18.939393939393938,13.636363636363637,5.303030303030303,6.818181818181818,2.272727272727273,2.272727272727273,8.333333333333334
E00016225,12.352941176470589,28.235294117647058,25.88235294117647,7.0588235294117645,6.470588235294118,8.235294117647058,4.705882352941177,0.0,7.0588235294117645
E00016255,11.494252873563218,37.35632183908046,17.24137931034483,13.218390804597702,3.4482758620689653,6.32183908045977,3.4482758620689653,0.0,7.471264367816092
E00016218,10.119047619047619,24.404761904761905,23.80952380952381,11.904761904761905,5.9523809523809526,10.714285714285714,4.761904761904762,2.9761904761904763,5.357142857142857
E00016222,13.26530612244898,15.816326530612244,25.0,9.693877551020408,5.612244897959184,9.183673469387756,6.63265306122449,5.1020408163265305,9.693877551020408
E00016224,12.608695652173912,34.34782608695652,23.91304347826087,7.391304347826087,5.217391304347826,4.782608695652174,3.0434782608695654,1.3043478260869565,7.391304347826087
E00016226,15.950920245398773,26.993865030674847,19.631901840490798,8.588957055214724,6.748466257668712,10.429447852760736,4.294478527607362,0.0,7.361963190184049
E00016227,8.121827411167512,34.51776649746193,23.85786802030457,9.644670050761421,4.568527918781726,4.568527918781726,5.0761421319796955,3.045685279187817,6.598984771573604
E00016228,16.184971098265898,30.057803468208093,15.606936416184972,11.560693641618498,4.624277456647399,9.826589595375722,4.624277456647399,1.1560693641618498,6.358381502890174
E00016229,10.37344398340249,30.29045643153527,21.991701244813278,9.95850622406639,4.149377593360996,6.224066390041494,4.564315352697095,2.4896265560165975,9.95850622406639
E00016230,7.936507936507937,20.105820105820104,21.164021164021165,14.285714285714286,7.407407407407407,8.994708994708995,3.7037037037037037,4.232804232804233,12.16931216931217
E00016231,7.741935483870968,14.838709677419354,20.64516129032258,14.193548387096774,14.193548387096774,7.096774193548387,7.096774193548387,2.5806451612903225,11.612903225806452
E00016232,9.815950920245399,21.47239263803681,17.177914110429448,9.202453987730062,9.815950920245399,7.361963190184049,7.361963190184049,4.9079754601226995,12.883435582822086
E00016233,3.468208092485549,20.23121387283237,12.138728323699421,15.606936416184972,11.560693641618498,13.294797687861271,9.826589595375722,2.8901734104046244,10.982658959537572
E00016212,5.232558139534884,26.74418604651163,16.27906976744186,17.441860465116278,6.395348837209302,4.069767441860465,11.046511627906977,5.813953488372093,6.976744186046512
E00016249,8.24742268041237,17.52577319587629,15.463917525773196,14.43298969072165,9.278350515463918,15.463917525773196,8.24742268041237,3.0927835051546393,8.24742268041237
E00016254,14.516129032258064,27.419354838709676,21.50537634408602,6.989247311827957,5.913978494623656,7.526881720430108,6.989247311827957,0.5376344086021505,8.602150537634408
E00173952,6.481481481481482,20.37037037037037,17.59259259259259,13.88888888888889,6.481481481481482,12.037037037037036,11.11111111111111,3.7037037037037037,8.333333333333334
E00174016,3.787878787878788,29.545454545454547,24.242424242424242,13.636363636363637,6.818181818181818,3.787878787878788,8.333333333333334,1.5151515151515151,8.333333333333334
E00174022,16.666666666666668,31.666666666666668,14.166666666666666,11.666666666666666,5.833333333333333,5.833333333333333,7.5,0.8333333333333334,5.833333333333333
E00174008,11.538461538461538,45.05494505494506,29.12087912087912,6.043956043956044,1.6483516483516483,1.6483516483516483,2.197802197802198,1.098901098901099,1.6483516483516483
E00174010,11.44578313253012,42.16867469879518,21.08433734939759,6.626506024096385,3.6144578313253013,2.4096385542168677,5.421686746987952,0.6024096385542169,6.626506024096385
E00174013,10.05586592178771,32.960893854748605,29.050279329608937,8.938547486033519,1.1173184357541899,4.4692737430167595,6.70391061452514,0.0,6.70391061452514
E00174015,17.532467532467532,33.76623376623377,31.16883116883117,7.792207792207792,3.2467532467532467,0.6493506493506493,3.896103896103896,0.0,1.948051948051948
E00174025,15.469613259668508,42.5414364640884,20.994475138121548,9.392265193370166,2.7624309392265194,1.1049723756906078,5.524861878453039,0.5524861878453039,1.6574585635359116
E00174027,18.11023622047244,34.645669291338585,26.771653543307085,7.086614173228346,3.937007874015748,4.724409448818897,2.3622047244094486,0.7874015748031497,1.5748031496062993
E00016178,8.333333333333334,27.77777777777778,17.59259259259259,8.333333333333334,5.555555555555555,7.407407407407407,10.185185185185185,1.8518518518518519,12.962962962962964
E00016179,13.245033112582782,30.4635761589404,20.52980132450331,9.933774834437086,1.9867549668874172,7.28476821192053,7.28476821192053,4.635761589403973,4.635761589403973
E00016180,18.51851851851852,28.14814814814815,22.962962962962962,8.148148148148149,2.962962962962963,8.148148148148149,4.444444444444445,1.4814814814814814,5.185185185185185
E00016187,19.07514450867052,39.30635838150289,20.809248554913296,5.202312138728324,2.3121387283236996,6.358381502890174,2.3121387283236996,1.1560693641618498,3.468208092485549
E00016189,21.839080459770116,43.10344827586207,17.816091954022987,6.32183908045977,0.5747126436781609,1.7241379310344827,2.8735632183908044,1.1494252873563218,4.597701149425287
E00016166,15.748031496062993,40.15748031496063,25.19685039370079,5.511811023622047,0.7874015748031497,3.937007874015748,4.724409448818897,0.7874015748031497,3.1496062992125986
E00016167,20.863309352517987,41.007194244604314,27.33812949640288,5.0359712230215825,0.7194244604316546,1.4388489208633093,2.158273381294964,0.7194244604316546,0.7194244604316546
E00016171,11.659192825112108,34.08071748878924,28.699551569506728,9.417040358744394,4.0358744394618835,2.242152466367713,4.932735426008969,0.8968609865470852,4.0358744394618835
E00016174,22.36842105263158,35.526315789473685,27.63157894736842,7.894736842105263,1.9736842105263157,1.3157894736842106,1.3157894736842106,0.0,1.9736842105263157
E00016204,14.012738853503185,38.21656050955414,22.929936305732483,3.821656050955414,3.821656050955414,2.5477707006369426,6.369426751592357,3.821656050955414,4.45859872611465
E00016206,16.149068322981368,32.91925465838509,17.391304347826086,13.664596273291925,6.211180124223603,2.484472049689441,3.7267080745341614,2.484472049689441,4.968944099378882
E00016160,13.013698630136986,40.41095890410959,17.80821917808219,14.383561643835616,3.4246575342465753,3.4246575342465753,2.73972602739726,1.36986301369863,3.4246575342465753
E00016183,21.21212121212121,36.36363636363637,23.03030303030303,11.515151515151516,1.2121212121212122,2.4242424242424243,1.8181818181818181,1.8181818181818181,0.6060606060606061
E00016185,18.11023622047244,46.45669291338583,18.89763779527559,9.448818897637794,1.5748031496062993,0.7874015748031497,2.3622047244094486,0.0,2.3622047244094486
E00016191,16.197183098591548,38.732394366197184,26.056338028169016,8.450704225352112,2.816901408450704,2.816901408450704,2.112676056338028,2.112676056338028,0.704225352112676
E00016195,17.482517482517483,37.06293706293706,22.377622377622377,9.79020979020979,4.195804195804196,3.4965034965034967,3.4965034965034967,2.097902097902098,0.0
E00016197,9.137055837563452,28.934010152284262,23.85786802030457,15.736040609137056,3.553299492385787,7.106598984771574,4.568527918781726,0.5076142131979695,6.598984771573604
E00016161,7.981220657276995,30.985915492957748,28.63849765258216,12.206572769953052,2.816901408450704,5.633802816901408,2.347417840375587,1.8779342723004695,7.511737089201878
E00016190,10.280373831775702,26.16822429906542,12.149532710280374,9.345794392523365,8.411214953271028,11.214953271028037,2.803738317757009,7.4766355140186915,12.149532710280374
E00016192,7.2727272727272725,26.666666666666668,17.575757575757574,13.333333333333334,4.848484848484849,6.666666666666667,8.484848484848484,3.0303030303030303,12.121212121212121
E00016193,8.938547486033519,36.87150837988827,17.877094972067038,15.083798882681565,3.35195530726257,8.379888268156424,3.35195530726257,1.1173184357541899,5.027932960893855
E00016194,7.407407407407407,26.54320987654321,17.901234567901234,12.345679012345679,6.790123456790123,9.876543209876543,4.320987654320987,1.8518518518518519,12.962962962962964
E00016196,10.256410256410257,26.666666666666668,21.53846153846154,12.307692307692308,2.5641025641025643,8.717948717948717,4.615384615384615,3.58974358974359,9.743589743589743
E00016905,4.861111111111111,22.22222222222222,11.805555555555555,11.805555555555555,4.166666666666667,20.13888888888889,3.4722222222222223,10.416666666666666,11.11111111111111
E00016907,6.474820143884892,12.949640287769784,11.510791366906474,11.510791366906474,9.352517985611511,22.302158273381295,7.913669064748201,7.194244604316546,10.79136690647482
E00016908,2.272727272727273,14.772727272727273,10.227272727272727,19.318181818181817,15.909090909090908,2.272727272727273,10.227272727272727,6.818181818181818,18.181818181818183
E00016910,3.669724770642202,9.174311926605505,15.596330275229358,6.422018348623853,8.256880733944953,20.18348623853211,4.587155963302752,11.009174311926605,21.10091743119266
E00016912,11.842105263157896,13.157894736842104,11.842105263157896,7.894736842105263,6.578947368421052,6.578947368421052,10.526315789473685,13.157894736842104,18.42105263157895
